"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1631","PGEN_.00g239940::Scaffold_11:44823903-44878623","JAKTTH010003698.1",76.038,1060,216,33,33333,34374,58915,59954,2.84e-142,516
"1632","PGEN_.00g240020::Scaffold_11:45171379-45177195","JAKTTH010013306.1",77.778,198,32,9,5424,5614,130476,130668,1.66e-21,111
"1633","PGEN_.00g240040::Scaffold_11:45194223-45208220","JAKTTH010008904.1",78.571,196,31,7,9246,9435,22399,22589,2.39e-23,119
"1634","PGEN_.00g240250::Scaffold_11:45677023-45691915","JAKTTH010001984.1",75.594,1430,274,41,13511,14891,154951,153548,1.58e-179,638
"1635","PGEN_.00g240260::Scaffold_11:45711006-45717612","JAKTTH010007603.1",75.469,1545,363,15,5070,6606,234066,232530,0,739
"1636","PGEN_.00g240430::Scaffold_11:46176013-46223711","JAKTTH010011334.1",79.6,1250,197,48,42971,44190,32298,33519,0,843
"1637","PGEN_.00g240440::Scaffold_11:46224292-46279004","JAKTTH010001014.1",84.064,251,38,2,53058,53307,222199,221950,1.92e-59,241
"1638","PGEN_.00g240950::Scaffold_11:47381208-47391142","JAKTTH010003041.1",85.122,410,61,0,6129,6538,147855,147446,4.15e-114,420
"1639","PGEN_.00g241310::Scaffold_11:48348240-48377442","JAKTTH010000951.1",79.665,477,60,17,21140,21585,94041,94511,2.76e-80,309
"1640","PGEN_.00g241660::Scaffold_11:49322657-49346421","JAKTTH010004072.1",85.816,141,20,0,23538,23678,333276,333136,1.44e-32,150
"1641","PGEN_.00g241790::Scaffold_11:49576887-49609147","JAKTTH010009508.1",78.939,603,104,22,678,1270,1037,448,3.81e-104,388
"1642","PGEN_.00g241860::Scaffold_11:49940648-49956128","JAKTTH010004091.1",80.921,152,25,3,3140,3289,278326,278475,9.52e-23,117
"1643","PGEN_.00g242100::Scaffold_11:50731005-50770396","JAKTTH010007590.1",83.893,149,18,4,17646,17791,7698,7843,1.86e-28,137
"1644","PGEN_.00g242500::Scaffold_12:323544-377696","JAKTTH010000951.1",81.095,402,56,13,21663,22049,94118,94514,2.39e-78,303
"1645","PGEN_.00g242750::Scaffold_12:1179324-1252062","JAKTTH010005303.1",82.075,212,38,0,62941,63152,44236,44025,1.57e-41,182
"1646","PGEN_.00g242970::Scaffold_12:1580090-1637346","JAKTTH010012328.1",84.259,216,23,10,20996,21207,19913,20121,3.4e-47,200
"1647","PGEN_.00g242990::Scaffold_12:1642536-1666886","JAKTTH010011795.1",82.067,329,51,8,22236,22560,17656,17980,8.4e-70,274
"1648","PGEN_.00g243150::Scaffold_12:2093682-2117326","JAKTTH010009508.1",79.077,607,97,28,17002,17595,448,1037,7.76e-105,390
"1649","PGEN_.00g243260::Scaffold_12:2316373-2344038","JAKTTH010006899.1",85.385,130,19,0,3662,3791,302683,302554,4.7e-28,135
"1650","PGEN_.00g243490::Scaffold_12:2827149-2848594","JAKTTH010015683.1",89,100,11,0,8278,8377,85894,85993,7.89e-25,124
"1651","PGEN_.00g243570::Scaffold_12:2974087-3010317","JAKTTH010009568.1",79.126,618,113,13,18403,19010,14407,13796,2.54e-111,412
"1652","PGEN_.00g243590::Scaffold_12:3022735-3042034","JAKTTH010015150.1",87.432,183,21,2,15310,15491,148298,148479,1.9e-50,209
"1653","PGEN_.00g243600::Scaffold_12:3042432-3052130","JAKTTH010003957.1",92.929,99,7,0,5255,5353,31388,31290,2.73e-31,145
"1654","PGEN_.00g243680::Scaffold_12:3153624-3173355","JAKTTH010013614.1",88.718,195,22,0,3753,3947,41332,41138,2.48e-59,239
"1655","PGEN_.00g243710::Scaffold_12:3298253-3325545","JAKTTH010003563.1",80.997,321,44,14,6719,7036,274334,274640,3.44e-59,239
"1656","PGEN_.00g244050::Scaffold_12:4096356-4101929","JAKTTH010008052.1",84.426,122,19,0,1519,1640,395456,395335,2.64e-24,121
"1657","PGEN_.00g244060::Scaffold_12:4148734-4171033","JAKTTH010013956.1",85.217,115,17,0,18005,18119,401299,401185,3.81e-23,119
"1658","PGEN_.00g244100::Scaffold_12:4344131-4397547","JAKTTH010015150.1",80.678,295,46,11,21726,22014,8406,8117,8.77e-53,219
"1659","PGEN_.00g244930::Scaffold_12:6587386-6625648","JAKTTH010006625.1",83.75,240,37,2,4655,4894,590164,589927,3.75e-55,226
"1660","PGEN_.00g245000::Scaffold_12:6824286-6878381","JAKTTH010000216.1",85.417,144,15,6,3905,4045,274306,274446,1.53e-30,145
"1661","PGEN_.00g245110::Scaffold_12:7067025-7074068","JAKTTH010008052.1",84.483,116,17,1,4133,4248,395342,395456,5.59e-22,113
"1662","PGEN_.00g245310::Scaffold_12:7749868-7757903","JAKTTH010015865.1",87.395,119,15,0,7071,7189,194912,194794,3.79e-29,137
"1663","PGEN_.00g245490::Scaffold_12:8156955-8189634","JAKTTH010003816.1",77.792,1585,323,23,27917,29489,24035,25602,0,950
"1664","PGEN_.00g245530::Scaffold_12:8249714-8263815","JAKTTH010001299.1",94.595,74,4,0,2570,2643,264870,264797,3.12e-22,115
"1665","PGEN_.00g245640::Scaffold_12:8550967-8607050","JAKTTH010005946.1",76.549,1130,236,22,54973,56083,26194,27313,4.71e-165,592
"1666","PGEN_.00g245650::Scaffold_12:8617605-8634750","JAKTTH010000701.1",75.426,2698,570,72,14178,16817,81216,78554,0,1223
"1667","PGEN_.00g245810::Scaffold_12:8984203-8988235","JAKTTH010012964.1",75.206,3755,844,67,18,3720,37413,41132,0,1696
"1668","PGEN_.00g245880::Scaffold_12:9154713-9227764","JAKTTH010009508.1",79.654,462,73,20,789,1241,496,945,5.35e-81,313
"1669","PGEN_.00g246010::Scaffold_12:9622541-9688483","JAKTTH010014898.1",77.758,571,91,26,33908,34457,24644,25199,1.04e-82,318
"1670","PGEN_.00g246070::Scaffold_12:9848044-9864242","JAKTTH010001647.1",83.893,149,24,0,9367,9515,420073,420221,1.64e-30,143
"1671","PGEN_.00g246280::Scaffold_12:10421404-10448530","JAKTTH010011795.1",80.652,460,79,10,22287,22742,18126,17673,5.44e-92,348
"1672","PGEN_.00g246290::Scaffold_12:10453298-10467435","JAKTTH010003563.1",80.57,386,59,14,13291,13668,274269,274646,8.1e-73,283
"1673","PGEN_.00g246330::Scaffold_12:10532765-10568997","JAKTTH010011334.1",79.891,736,110,30,7519,8235,33523,32807,4.07e-139,505
"1674","PGEN_.00g246370::Scaffold_12:10643909-10656204","JAKTTH010005676.1",84.962,133,20,0,8190,8322,75370,75238,2.09e-28,135
"1675","PGEN_.00g246550::Scaffold_12:10888833-10902661","JAKTTH010005676.1",84.962,133,20,0,4002,4134,75238,75370,2.35e-28,135
"1676","PGEN_.00g246590::Scaffold_12:10977736-11007629","JAKTTH010011334.1",79.891,736,110,30,21878,22594,32807,33523,3.36e-139,505
"1677","PGEN_.00g246630::Scaffold_12:11091327-11116449","JAKTTH010011795.1",80.652,460,79,10,4381,4836,17673,18126,5.04e-92,348
"1678","PGEN_.00g246690::Scaffold_12:11223536-11230168","JAKTTH010009084.1",77.632,304,54,13,721,1015,64476,64178,2.36e-45,191
"1679","PGEN_.00g246730::Scaffold_12:11373674-11489684","JAKTTH010003866.1",78.031,1097,178,55,17582,18647,25204,24140,5.74e-177,632
"1680","PGEN_.00g246740::Scaffold_12:11490868-11581389","JAKTTH010002446.1",89.216,102,11,0,34240,34341,21313,21414,2.58e-25,128
"1681","PGEN_.00g246860::Scaffold_12:11877427-11898566","JAKTTH010000216.1",79.368,538,88,16,5187,5709,274004,274533,7.04e-95,357
"1682","PGEN_.00g246980::Scaffold_12:12113450-12122253","JAKTTH010005310.1",80.676,207,22,9,952,1157,105609,105420,2.48e-31,145
"1683","PGEN_.00g247060::Scaffold_12:12165923-12267196","JAKTTH010002679.1",71.439,1376,350,36,22877,24231,81195,79842,3.42e-84,324
"1684","PGEN_.00g247490::Scaffold_12:13534609-13546010","JAKTTH010009086.1",79.31,174,36,0,5839,6012,31711,31538,1.51e-24,122
"1685","PGEN_.00g247620::Scaffold_12:13753344-13798734","JAKTTH010006202.1",87.879,99,12,0,2745,2843,451479,451577,2.79e-22,117
"1686","PGEN_.00g247800::Scaffold_12:14267021-14272605","JAKTTH010008140.1",85.965,114,16,0,772,885,218747,218634,7.36e-25,122
"1687","PGEN_.00g247820::Scaffold_12:14341546-14364645","JAKTTH010014821.1",78.974,195,30,11,17091,17280,107829,107641,3.06e-24,122
"1688","PGEN_.00g247830::Scaffold_12:14374039-14409207","JAKTTH010001363.1",84.409,186,21,5,31840,32019,49054,49237,3.52e-40,176
"1689","PGEN_.00g248650::Scaffold_12:16468333-16469135","JAKTTH010009208.1",97.619,84,1,1,42,125,33512,33430,7.86e-32,143
"1690","PGEN_.00g248700::Scaffold_12:16670635-16736721","JAKTTH010012317.1",87.059,170,20,2,65069,65237,42497,42665,2.36e-44,191
"1691","PGEN_.00g248840::Scaffold_12:17358206-17407123","JAKTTH010006604.1",79.39,951,146,43,38048,38967,173602,172671,4.05e-175,625
"1692","PGEN_.00g248870::Scaffold_12:17454021-17458036","JAKTTH010012964.1",74.959,3658,828,61,402,3997,41044,37413,0,1600
"1693","PGEN_.00g249080::Scaffold_12:18062944-18100249","JAKTTH010000951.1",78.539,657,116,17,20944,21584,94511,93864,3.38e-110,409
"1694","PGEN_.00g249400::Scaffold_12:19371361-19377021","JAKTTH010005310.1",88.889,99,11,0,4778,4876,105313,105215,7.46e-25,122
"1695","PGEN_.00g249590::Scaffold_12:20132034-20138219","JAKTTH010012445.1",86.364,132,18,0,3521,3652,41800,41669,1.74e-31,145
"1696","PGEN_.00g249830::Scaffold_12:21368704-21396019","JAKTTH010015499.1",75.358,1116,204,26,14678,15766,3241,4312,3.11e-129,472
"1697","PGEN_.00g249980::Scaffold_12:21770572-21775454","JAKTTH010011802.1",91.011,89,8,0,505,593,96426,96514,2.31e-24,121
"1698","PGEN_.00g250330::Scaffold_12:22721531-22737595","JAKTTH010001485.1",76.647,668,133,18,4623,5274,672417,671757,3.22e-92,348
"1699","PGEN_.00g250350::Scaffold_12:22757150-22771481","JAKTTH010000216.1",78.585,509,89,13,6737,7232,274032,274533,2.25e-83,318
"1700","PGEN_.00g250420::Scaffold_12:22897825-22967782","JAKTTH010002412.1",80,195,29,9,1578,1770,171041,171227,1.19e-27,135
"1701","PGEN_.00g250440::Scaffold_12:22987477-23008952","JAKTTH010001937.1",78.852,941,150,43,17430,18348,102174,101261,6.48e-165,590
"1702","PGEN_.00g250830::Scaffold_12:24434137-24435375","JAKTTH010009435.1",78.636,880,172,13,178,1052,3641,4509,4.75e-160,569
"1703","PGEN_.00g250910::Scaffold_12:24890211-24917403","JAKTTH010009953.1",80.263,684,90,33,6481,7139,217833,217170,8.62e-130,473
"1704","PGEN_.00g251030::Scaffold_12:25050462-25062503","JAKTTH010005579.1",81.283,187,21,4,7946,8120,23676,23860,1.58e-29,139
"1705","PGEN_.00g251310::Scaffold_12:25977283-26027280","JAKTTH010001048.1",87.069,116,11,4,49599,49713,147930,147818,1.42e-25,128
"1706","PGEN_.00g251420::Scaffold_12:26371624-26407548","JAKTTH010007621.1",78.851,1201,179,52,26031,27187,443479,442310,0,741
"1707","PGEN_.00g251490::Scaffold_12:26532527-26551940","JAKTTH010009246.1",90.449,178,17,0,19236,19413,266189,266366,3.16e-58,235
"1708","PGEN_.00g251990::Scaffold_12:28064281-28072126","JAKTTH010009508.1",81.973,294,41,12,6877,7165,458,744,9.85e-60,239
"1709","PGEN_.00g252000::Scaffold_12:28078785-28171543","JAKTTH010013176.1",74.113,846,199,19,59601,60435,87901,88737,1.87e-86,331
"1710","PGEN_.00g252220::Scaffold_12:28667061-28687324","JAKTTH010012961.1",75.871,402,83,8,19863,20263,101186,101574,2.01e-45,193
"1711","PGEN_.00g252370::Scaffold_12:29388219-29435612","JAKTTH010004154.1",78.937,489,73,24,27420,27894,11202,10730,5.8e-79,305
"1712","PGEN_.00g252580::Scaffold_12:29965800-29976944","JAKTTH010002421.1",83.7,227,37,0,9904,10130,120089,120315,2.36e-52,215
"1713","PGEN_.00g252930::Scaffold_12:31229690-31258741","JAKTTH010007305.1",77.512,627,100,23,25534,26141,39921,40525,3.51e-89,339
"1714","PGEN_.00g253040::Scaffold_12:31404939-31449765","JAKTTH010012675.1",78.113,1293,242,29,29895,31175,126970,128233,0,782
"1715","PGEN_.00g253090::Scaffold_12:31492287-31496792","JAKTTH010000951.1",82.178,404,61,11,1966,2365,94118,94514,1.94e-89,337
"1716","PGEN_.00g253100::Scaffold_12:31503138-31526409","JAKTTH010012904.1",82.302,695,114,4,19221,19906,114461,113767,5.43e-166,593
"1717","PGEN_.00g253570::Scaffold_12:33044456-33084027","JAKTTH010000951.1",82.5,400,56,12,8770,9161,94511,94118,4.78e-89,339
"1718","PGEN_.00g253580::Scaffold_12:33113393-33177467","JAKTTH010006999.1",80.22,273,48,5,55599,55867,438378,438108,3.81e-47,200
"1719","PGEN_.00g253850::Scaffold_12:33963291-33995343","JAKTTH010008052.1",85.345,116,16,1,573,688,395342,395456,5.49e-23,119
"1720","PGEN_.00g254000::Scaffold_12:34658430-34662222","JAKTTH010015785.1",81.169,154,28,1,768,921,57276,57124,4.98e-25,122
"1721","PGEN_.00g254050::Scaffold_12:34761390-34789684","JAKTTH010010012.1",94.495,109,4,2,8281,8387,131681,131789,1.7e-37,167
"1722","PGEN_.00g254100::Scaffold_12:34868124-34895978","JAKTTH010009205.1",86.239,109,13,2,22505,22612,449148,449255,1.71e-22,117
"1723","PGEN_.00g254220::Scaffold_12:35149478-35170904","JAKTTH010011334.1",78.037,1029,155,43,15402,16390,33522,32525,1.39e-166,595
"1724","PGEN_.00g254360::Scaffold_12:35645883-35659986","JAKTTH010001363.1",82.99,194,24,5,9482,9669,49237,49047,8.49e-38,167
"1725","PGEN_.00g254500::Scaffold_12:35982116-35999119","JAKTTH010008591.1",78,350,70,6,14646,14993,127648,127992,1.3e-51,213
"1726","PGEN_.00g254580::Scaffold_12:36434087-36509775","JAKTTH010000951.1",77.095,716,122,31,22576,23269,94516,93821,1.92e-105,394
"1727","PGEN_.00g254790::Scaffold_12:37077650-37235290","JAKTTH010001937.1",78.771,1074,172,48,82345,83386,101125,102174,0,669
"1728","PGEN_.00g254840::Scaffold_12:37507745-37565085","JAKTTH010010053.1",79.182,538,80,21,15561,16078,85032,84507,1.49e-90,344
"1729","PGEN_.00g254880::Scaffold_12:37643862-37703992","JAKTTH010001937.1",80.26,770,128,23,18960,19717,101872,101115,5.12e-155,558
"1730","PGEN_.00g254890::Scaffold_12:37743822-37787899","JAKTTH010011201.1",85.47,117,17,0,42058,42174,160636,160520,5.83e-24,122
"1731","PGEN_.00g254940::Scaffold_12:37919641-37934452","JAKTTH010006650.1",91.827,208,11,5,13534,13736,30343,30137,2.36e-73,285
"1732","PGEN_.00g254990::Scaffold_12:38063451-38080451","JAKTTH010007590.1",81.982,222,31,7,14162,14380,7663,7878,1.31e-41,180
"1733","PGEN_.00g255090::Scaffold_12:38389170-38395517","JAKTTH010000153.1",74.926,339,60,14,5507,5827,50284,49953,1.39e-27,132
"1734","PGEN_.00g255310::Scaffold_12:38864592-38897338","JAKTTH010007652.1",83.594,128,20,1,10724,10851,110252,110378,5.6e-23,119
"1735","PGEN_.00g255570::Scaffold_12:39266789-39328079","JAKTTH010001937.1",80.195,616,94,26,49932,50531,101269,101872,2.55e-118,436
"1736","PGEN_.00g255620::Scaffold_12:39410500-39432991","JAKTTH010010053.1",81.633,392,58,11,8868,9254,84653,85035,1.64e-81,313
"1737","PGEN_.00g255650::Scaffold_12:39583143-39589603","JAKTTH010003042.1",83.927,927,143,4,4392,5312,7500,8426,0,881
"1738","PGEN_.00g255870::Scaffold_12:40087774-40110117","JAKTTH010003563.1",79.795,292,42,10,20811,21101,274643,274368,1.72e-46,196
"1739","PGEN_.00g256070::Scaffold_12:40923424-40923864","JAKTTH010007457.1",81.201,383,72,0,57,439,67574,67956,3.9e-82,309
"1740","PGEN_.00g256180::Scaffold_12:41062867-41109136","JAKTTH010000554.1",80.102,196,23,10,21723,21910,4139,3952,1.02e-26,132
"1741","PGEN_.00g256380::Scaffold_12:41464978-41476704","JAKTTH010001048.1",86.555,119,12,4,5533,5650,147924,147809,3.33e-26,128
"1742","PGEN_.00g256630::Scaffold_12:42011738-42043013","JAKTTH010010053.1",82.877,292,38,9,3219,3506,84749,85032,5.06e-63,252
"1743","PGEN_.00g256760::Scaffold_12:42201601-42287630","JAKTTH010011832.1",77.215,474,74,25,52913,53367,40217,40675,8.32e-65,259
"1744","PGEN_.00g256810::Scaffold_12:42332604-42383822","JAKTTH010004984.1",81.188,202,35,2,50980,51178,94494,94293,5.17e-35,159
"1745","PGEN_.00g257080::Scaffold_12:43107616-43131617","JAKTTH010000951.1",78.306,673,112,17,4191,4836,93826,94491,1.01e-108,403
"1746","PGEN_.00g257250::Scaffold_12:43796426-43835852","JAKTTH010013270.1",82.258,186,25,7,29471,29652,125767,125586,1.85e-33,154
"1747","PGEN_.00g257270::Scaffold_12:43854280-43864603","JAKTTH010012399.1",86.709,158,19,2,6750,6906,355149,354993,3.71e-40,174
"1748","PGEN_.00g257360::Scaffold_12:44036249-44050128","JAKTTH010007652.1",77.869,244,43,10,3143,3380,727799,728037,5.06e-30,141
"1749","PGEN_.00g257390::Scaffold_12:44133394-44164811","JAKTTH010007305.1",80.591,541,77,23,25137,25659,39849,40379,2.87e-105,392
"1750","PGEN_.00g257480::Scaffold_12:44369237-44432127","JAKTTH010010126.1",82.524,206,36,0,14529,14734,47621,47826,1.35e-41,182
"1751","PGEN_.00g257620::Scaffold_12:45066618-45131362","JAKTTH010012512.1",77.889,398,83,5,60877,61272,101762,101368,6.31e-60,243
"1752","PGEN_.00g257630::Scaffold_12:45192217-45199239","JAKTTH010012570.1",84.677,124,19,0,6565,6688,14249,14126,2.57e-25,124
"1753","PGEN_.00g257820::Scaffold_12:45826447-45853326","JAKTTH010009953.1",80,540,81,24,7540,8069,217214,217736,8.89e-100,374
"1754","PGEN_.00g257970::Scaffold_12:46245346-46283046","JAKTTH010000796.1",80.665,331,50,13,40,363,72734,73057,1.02e-60,244
"1755","PGEN_.00g258060::Scaffold_12:46551921-46577721","JAKTTH010008071.1",85.088,114,13,3,14504,14616,400906,401016,2.05e-21,113
"1756","PGEN_.00g258230::Scaffold_12:47254266-47288157","JAKTTH010015821.1",92.405,79,5,1,19257,19335,46682,46759,9.71e-21,111
"1757","PGEN_.00g258290::Scaffold_12:47341838-47356538","JAKTTH010014713.1",79.493,473,87,10,12694,13163,571690,571225,3.84e-86,327
"1758","PGEN_.00g258740::Scaffold_12:48309027-48327379","JAKTTH010014678.1",89,100,11,0,13665,13764,29744,29843,6.75e-25,124
"1759","PGEN_.00g258770::Scaffold_12:48425548-48429778","JAKTTH010015491.1",84.574,188,29,0,171,358,164225,164038,1.94e-44,187
"1760","PGEN_.00g259000::Scaffold_12:49015640-49027925","JAKTTH010003352.1",85.128,195,29,0,4923,5117,124280,124474,7.29e-48,200
"1761","PGEN_.00g259110::Scaffold_12:49282970-49346357","JAKTTH010011330.1",81.047,401,61,15,49447,49840,93689,93297,7.76e-79,305
"1762","PGEN_.00g259240::Scaffold_12:49699760-49724757","JAKTTH010000120.1",78.226,248,46,6,12975,13218,632768,633011,4.22e-33,152
"1763","PGEN_.00g259540::Scaffold_12:50379096-50400292","JAKTTH010006490.1",74.528,318,70,10,11363,11674,486395,486707,6.02e-26,128
"1764","PGEN_.00g259550::Scaffold_12:50402077-50405917","JAKTTH010004030.1",81.281,203,29,6,241,442,27920,28114,4.97e-35,156
"1765","PGEN_.00g259580::Scaffold_13:5120-11062","JAKTTH010013757.1",90.667,150,10,4,3506,3652,6300,6448,4.55e-47,196
"1766","PGEN_.00g259800::Scaffold_13:311350-344241","JAKTTH010011943.1",82.199,191,24,10,27276,27459,44602,44789,4.29e-34,156
"1767","PGEN_.00g259830::Scaffold_13:387037-389601","JAKTTH010004100.1",83.099,142,21,3,824,964,141590,141451,2.59e-26,126
"1768","PGEN_.00g259880::Scaffold_13:424588-442148","JAKTTH010009087.1",79.574,470,74,17,3900,4356,174776,174316,9.92e-83,316
"1769","PGEN_.00g259910::Scaffold_13:475991-523016","JAKTTH010010053.1",79.335,692,102,28,20386,21052,84361,85036,9.04e-122,448
"1770","PGEN_.00g260010::Scaffold_13:679237-823740","JAKTTH010014713.1",78.947,551,96,18,94139,94681,571152,571690,4.82e-94,357
"1771","PGEN_.00g260200::Scaffold_13:1148190-1156169","JAKTTH010000216.1",80.604,629,99,19,3864,4484,273920,274533,1.52e-127,464
"1772","PGEN_.00g260210::Scaffold_13:1158311-1166275","JAKTTH010000216.1",80.604,629,99,19,3497,4117,274533,273920,1.52e-127,464
"1773","PGEN_.00g260400::Scaffold_13:1485699-1632381","JAKTTH010000216.1",78.326,1075,176,43,122839,123884,273487,274533,1.21e-179,641
"1774","PGEN_.00g260520::Scaffold_13:1802945-1827684","JAKTTH010010053.1",79.509,693,98,31,3828,4493,85036,84361,1.02e-123,453
"1775","PGEN_.00g260550::Scaffold_13:1860650-1877371","JAKTTH010007305.1",79.487,507,83,15,12377,12868,40356,39856,5.61e-90,340
"1776","PGEN_.00g260590::Scaffold_13:1913533-1916098","JAKTTH010004100.1",83.099,142,21,3,1601,1741,141451,141590,2.6e-26,126
"1777","PGEN_.00g260620::Scaffold_13:1959130-1992080","JAKTTH010011943.1",82.199,191,24,10,5434,5617,44789,44602,4.3e-34,156
"1778","PGEN_.00g260760::Scaffold_13:2303831-2308836","JAKTTH010012452.1",85.965,114,15,1,1690,1803,29271,29159,2.37e-24,121
"1779","PGEN_.00g260830::Scaffold_13:2858290-2902001","JAKTTH010003866.1",78.306,673,112,24,15359,16015,24105,24759,1.84e-108,403
"1780","PGEN_.00g260840::Scaffold_13:2942256-2942966","JAKTTH010005228.1",80.591,237,46,0,54,290,46840,46604,4.08e-44,183
"1781","PGEN_.00g261240::Scaffold_13:4223676-4325173","JAKTTH010002412.1",79.412,204,24,16,68414,68611,171041,171232,2.89e-25,128
"1782","PGEN_.00g261320::Scaffold_13:4494581-4509130","JAKTTH010000687.1",77.13,1714,252,99,612,2225,5453,3780,0,865
"1783","PGEN_.00g261370::Scaffold_13:4552423-4576790","JAKTTH010011674.1",78.68,394,64,11,20923,21301,30253,30641,6.59e-61,244
"1784","PGEN_.00g261740::Scaffold_13:5568452-5582806","JAKTTH010003866.1",78.7,723,116,27,5573,6277,24109,24811,2.76e-122,448
"1785","PGEN_.00g262050::Scaffold_13:6394534-6442449","JAKTTH010008052.1",85.246,122,17,1,45652,45773,395336,395456,1.76e-24,124
"1786","PGEN_.00g262300::Scaffold_13:7152785-7217466","JAKTTH010013478.1",87.121,132,15,1,14896,15025,16635,16766,1.41e-31,148
"1787","PGEN_.00g262480::Scaffold_13:7744641-7745725","JAKTTH010013120.1",73.947,380,89,9,144,517,108826,109201,2.98e-32,145
"1788","PGEN_.00g262720::Scaffold_13:8106001-8208334","JAKTTH010000951.1",79.399,699,108,25,92182,92857,94511,93826,2.53e-125,460
"1789","PGEN_.00g262850::Scaffold_13:8651339-8708262","JAKTTH010000951.1",81.436,404,61,14,27331,27730,94118,94511,8.95e-83,318
"1790","PGEN_.00g263230::Scaffold_13:9838461-9860599","JAKTTH010008196.1",97.753,89,2,0,17101,17189,1509,1421,1.04e-33,154
"1791","PGEN_.00g263420::Scaffold_13:10555054-10587339","JAKTTH010002847.1",82.166,157,28,0,5571,5727,224318,224162,5.49e-28,135
"1792","PGEN_.00g263480::Scaffold_13:10752471-10765506","JAKTTH010014706.1",79.037,706,119,18,9832,10530,157419,158102,4.16e-125,457
"1793","PGEN_.00g263630::Scaffold_13:11190844-11199899","JAKTTH010009241.1",77.519,258,52,6,5686,5940,157600,157346,5.48e-33,150
"1794","PGEN_.00g264140::Scaffold_13:12376625-12411350","JAKTTH010003929.1",78.689,244,52,0,19263,19506,12691,12934,2.71e-36,163
"1795","PGEN_.00g264390::Scaffold_13:12820637-12824774","JAKTTH010009375.1",97.087,103,1,2,1251,1352,258808,258707,5.32e-40,172
"1796","PGEN_.00g264440::Scaffold_13:12876432-12897709","JAKTTH010007020.1",80.723,166,26,6,4593,4754,121046,121209,7.82e-25,124
"1797","PGEN_.00g264540::Scaffold_13:13212428-13244218","JAKTTH010014695.1",71.47,1034,257,35,26059,27067,71689,72709,1.11e-59,241
"1798","PGEN_.00g264650::Scaffold_13:13412321-13417093","JAKTTH010014713.1",78.815,557,90,20,3593,4139,571690,571152,2.65e-93,350
"1799","PGEN_.00g264660::Scaffold_13:13418375-13442672","JAKTTH010003563.1",81.2,250,37,7,13699,13943,274639,274395,2.42e-45,193
"1800","PGEN_.00g264900::Scaffold_13:14250444-14259886","JAKTTH010013229.1",85.782,211,20,10,1179,1384,46324,46119,2e-52,215
"1801","PGEN_.00g264960::Scaffold_13:14478292-14521761","JAKTTH010013606.1",84.868,152,17,3,22676,22824,142814,142666,9.49e-32,148
"1802","PGEN_.00g265250::Scaffold_13:15419478-15434872","JAKTTH010012873.1",84,150,24,0,7602,7751,119075,118926,4.34e-31,145
"1803","PGEN_.00g265270::Scaffold_13:15459124-15489821","JAKTTH010000490.1",79.381,194,29,9,15881,16067,8368,8557,3.14e-25,126
"1804","PGEN_.00g265340::Scaffold_13:15618204-15682638","JAKTTH010007825.1",78.369,282,57,4,37710,37989,64365,64086,4.99e-41,180
"1805","PGEN_.00g265540::Scaffold_13:16182732-16222287","JAKTTH010007825.1",78.369,282,57,4,26324,26603,64086,64365,3.06e-41,180
"1806","PGEN_.00g265590::Scaffold_13:16357121-16371394","JAKTTH010000656.1",86.555,119,12,4,8912,9029,332674,332789,4.05e-26,128
"1807","PGEN_.00g265620::Scaffold_13:16382570-16412785","JAKTTH010000490.1",78.351,194,31,9,14753,14939,8557,8368,6.69e-22,115
"1808","PGEN_.00g265640::Scaffold_13:16435713-16451379","JAKTTH010012873.1",84.667,150,23,0,7235,7384,118926,119075,9.5e-33,150
"1809","PGEN_.00g266170::Scaffold_13:17750102-17762122","JAKTTH010011967.1",83.465,127,19,2,6048,6173,85898,85773,7.39e-23,117
"1810","PGEN_.00g266250::Scaffold_13:17910174-17927274","JAKTTH010003417.1",91.011,89,8,0,14622,14710,18596,18684,8.13e-24,121
"1811","PGEN_.00g266390::Scaffold_13:18104140-18133305","JAKTTH010003563.1",80.928,388,61,13,18663,19046,274269,274647,7.73e-76,294
"1812","PGEN_.00g266520::Scaffold_13:18349624-18371523","JAKTTH010003285.1",80.909,220,25,10,13176,13382,51582,51367,7.94e-35,158
"1813","PGEN_.00g266680::Scaffold_13:19007967-19025337","JAKTTH010010180.1",92.405,79,4,2,9054,9130,175533,175455,4.97e-21,111
"1814","PGEN_.00g266690::Scaffold_13:19038594-19127187","JAKTTH010010180.1",84.8,125,19,0,75101,75225,98984,98860,9.07e-25,126
"1815","PGEN_.00g266920::Scaffold_13:19762153-19840574","JAKTTH010000538.1",72.928,362,91,7,5644,6001,4563,4921,1.34e-22,119
"1816","PGEN_.00g266930::Scaffold_13:19886500-19959926","JAKTTH010001937.1",78.12,1234,206,55,57324,58527,102314,101115,0,725
"1817","PGEN_.00g267120::Scaffold_13:20654763-20660704","JAKTTH010010047.1",78.851,1097,220,11,4796,5886,408460,409550,0,730
"1818","PGEN_.00g267150::Scaffold_13:20676588-20685285","JAKTTH010000264.1",89.691,97,6,4,4624,4718,108728,108822,4.13e-24,121
"1819","PGEN_.00g267550::Scaffold_13:22091973-22103612","JAKTTH010001937.1",80.197,813,130,29,1967,2763,101872,101075,2.11e-162,580
"1820","PGEN_.00g267580::Scaffold_13:22149535-22164396","JAKTTH010013025.1",80.961,541,83,19,7930,8464,15053,15579,3.74e-111,411
