"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"2742","PGEN_.00g288140::Scaffold_14:27862213-27871006","CM026403.1",85.714,105,15,0,7282,7386,21152658,21152762,2.76e-21,111
"2743","PGEN_.00g288150::Scaffold_14:27874295-27933560","CM026400.1",82.99,194,31,2,58673,58865,16672845,16673037,2.34e-39,174
"2744","PGEN_.00g288400::Scaffold_14:28228224-28244110","CM026404.1",79.365,189,23,15,2613,2791,56991580,56991762,2.98e-23,119
"2745","PGEN_.00g288410::Scaffold_14:28253262-28286992","CM026396.1",86.916,107,11,3,27683,27788,7925970,7925866,2.28e-22,117
"2746","PGEN_.00g288700::Scaffold_14:28869824-28900495","CM026400.1",82.31,277,47,2,18579,18854,18951468,18951743,4.24e-59,239
"2747","PGEN_.00g288710::Scaffold_14:28923765-28928645","CM026392.1",81.9,1116,164,18,3774,4878,52135993,52134905,0,907
"2748","PGEN_.00g288720::Scaffold_14:28928695-28935070","CM026389.1",82.38,437,50,17,3146,3569,4866822,4866400,8.35e-95,355
"2749","PGEN_.00g288850::Scaffold_14:29193837-29230220","CM026403.1",88.421,95,9,2,19695,19788,21152669,21152762,3.18e-21,113
"2750","PGEN_.00g289140::Scaffold_14:29772316-29806486","CM026403.1",79.955,444,70,11,33466,33896,50328869,50328432,3.55e-80,309
"2751","PGEN_.00g289210::Scaffold_14:29946099-30003898","CM026403.1",78.392,199,31,11,17363,17556,14023822,14024013,1.09e-22,119
"2752","PGEN_.00g289240::Scaffold_14:30069289-30082721","CM026387.1",80,195,25,13,5879,6065,23259608,23259796,3.24e-27,132
"2753","PGEN_.00g289360::Scaffold_14:30442623-30446417","CM026400.1",92.185,627,49,0,1,627,49241866,49242492,0,887
"2754","PGEN_.00g289370::Scaffold_14:30462031-30466364","CM026400.1",91.866,627,51,0,1,627,49241866,49242492,0,876
"2755","PGEN_.00g289410::Scaffold_14:30581923-30597229","CM026395.1",80.447,179,23,11,7988,8160,36970678,36970850,1.72e-25,126
"2756","PGEN_.00g289580::Scaffold_14:30921618-30941392","CM026396.1",82.781,151,17,8,3621,3767,8012628,8012773,2.22e-25,126
"2757","PGEN_.00g289650::Scaffold_14:31039099-31045357","CM026404.1",78.723,188,35,5,1549,1734,55726381,55726197,3.25e-24,121
"2758","PGEN_.00g289760::Scaffold_14:31256289-31283913","CM026404.1",79.381,194,33,7,23862,24052,19212746,19212935,2.4e-26,130
"2759","PGEN_.00g289850::Scaffold_14:31404649-31443140","CM026404.1",81.152,191,28,8,18679,18865,56991580,56991766,3.32e-31,147
"2760","PGEN_.00g289900::Scaffold_14:31560858-31569161","CM026386.1",81.774,620,96,7,6919,7530,28269075,28268465,3.67e-139,503
"2761","PGEN_.00g290030::Scaffold_14:31955262-31964770","CM026400.1",84.615,143,20,2,3809,3950,32494479,32494338,3.8e-30,141
"2762","PGEN_.00g290130::Scaffold_14:32239760-32279689","CM026394.1",78.866,194,29,12,3874,4061,43332197,43332384,2.09e-23,121
"2763","PGEN_.00g290440::Scaffold_14:32730787-32752148","CM026386.1",75.194,387,76,17,6908,7280,85216815,85216435,5.08e-37,165
"2764","PGEN_.00g290510::Scaffold_14:32902678-32944505","CM026403.1",81.122,196,29,8,9830,10021,18223680,18223489,2.79e-32,150
"2765","PGEN_.00g290540::Scaffold_14:32991654-33012863","CM026387.1",82.09,603,94,6,6440,7028,29302009,29302611,9.41e-139,503
"2766","PGEN_.00g290560::Scaffold_14:33051667-33061829","CM026400.1",82.122,509,81,10,1115,1618,37060110,37060613,2.79e-116,427
"2767","PGEN_.00g290580::Scaffold_14:33135706-33149313","CM026387.1",80,185,31,6,5233,5414,20392584,20392765,3.28e-27,132
"2768","PGEN_.00g290610::Scaffold_14:33168702-33213754","CM026394.1",78.756,193,32,9,42485,42673,22963870,22964057,2.35e-23,121
"2769","PGEN_.00g290620::Scaffold_14:33221047-33245667","CM026403.1",77.043,257,43,10,16322,16576,21152762,21152520,1.65e-27,134
"2770","PGEN_.00g290870::Scaffold_14:33792034-33804364","CM026390.1",79.295,454,81,9,3823,4272,98669816,98669372,1.65e-79,305
"2771","PGEN_.00g290910::Scaffold_14:33881189-33896549","CM026390.1",88.182,110,13,0,5786,5895,63580058,63579949,3.7e-27,132
"2772","PGEN_.00g291160::Scaffold_14:34315964-34326727","CM026400.1",81.633,147,23,4,3268,3412,14835492,14835636,2.02e-23,119
"2773","PGEN_.00g291560::Scaffold_14:35094136-35101126","CM026387.1",89.759,664,66,2,6072,6734,53115455,53116117,0,848
"2774","PGEN_.00g291610::Scaffold_14:35129955-35132045","CM026403.1",82.482,137,19,5,1530,1664,43695435,43695568,5.01e-23,115
"2775","PGEN_.00g291690::Scaffold_14:35192018-35194891","JABXNX010000022.1",98.923,1485,13,2,316,1800,436632,438113,0,2651
"2776","PGEN_.00g291750::Scaffold_14:35445892-35512241","CM026395.1",77.489,231,52,0,65083,65313,58651834,58651604,9.57e-29,139
"2777","PGEN_.00g291760::Scaffold_14:35539186-35547225","CM026395.1",77.778,234,52,0,2934,3167,58651604,58651837,2.48e-31,145
"2778","PGEN_.00g291770::Scaffold_14:35553864-35648777","CM026400.1",76.768,396,89,3,10,404,17482968,17483361,1.71e-52,219
"2779","PGEN_.00g291860::Scaffold_14:35784445-35802303","CM026404.1",85.443,158,21,2,6337,6492,53361852,53362009,1.53e-36,163
"2780","PGEN_.00g291950::Scaffold_14:36016912-36053973","CM026397.1",81.72,186,23,11,16697,16876,9483509,9483689,1.15e-30,145
"2781","PGEN_.00g291980::Scaffold_14:36100269-36171829","CM026399.1",78.061,196,32,11,69693,69882,30751745,30751935,6.26e-21,113
"2782","PGEN_.00g291990::Scaffold_14:36188864-36212289","CM026403.1",85.714,105,15,0,2827,2931,21152658,21152762,7.36e-21,111
"2783","PGEN_.00g292230::Scaffold_14:36689024-36728723","CM026387.1",80,190,28,10,20480,20664,23259612,23259796,9.58e-27,132
"2784","PGEN_.00g292390::Scaffold_14:36999532-37007772","CM026389.1",78.061,196,30,11,416,604,51744917,51744728,2.58e-21,111
"2785","PGEN_.00g292540::Scaffold_14:37214258-37218483","CM026404.1",82.105,190,23,11,2766,2949,56991581,56991765,7.77e-34,152
"2786","PGEN_.00g292840::Scaffold_14:37790185-37798066","CM026397.1",80,190,28,10,1105,1289,17913842,17913658,1.9e-27,132
"2787","PGEN_.00g292940::Scaffold_14:37972055-37986722","CM026396.1",91.304,92,8,0,5417,5508,7925957,7925866,1.64e-25,126
"2788","PGEN_.00g292990::Scaffold_14:38096608-38105412","CM026400.1",74.726,914,205,21,2143,3041,26739619,26740521,1.47e-103,385
"2789","PGEN_.00g293060::Scaffold_14:38258147-38281425","CM026398.1",81.395,172,16,12,16564,16727,61925517,61925680,2.61e-25,126
"2790","PGEN_.00g293090::Scaffold_14:38359608-38391428","CM026403.1",78.355,231,29,15,8805,9028,34270100,34269884,2.76e-26,130
"2791","PGEN_.00g293180::Scaffold_14:38575609-38599333","CM026387.1",79.688,192,32,7,10878,11065,20392769,20392581,5.72e-27,132
"2792","PGEN_.00g293190::Scaffold_14:38617008-38647642","CM026393.1",79.793,193,34,5,30269,30458,37488359,37488169,5.71e-28,135
"2793","PGEN_.00g293240::Scaffold_14:38863228-38895079","CM026400.1",85.938,128,17,1,5024,5151,6197925,6197799,5.94e-28,135
"2794","PGEN_.00g293390::Scaffold_14:39204189-39222844","CM026387.1",78.261,184,36,4,7114,7295,20392765,20392584,4.53e-22,115
"2795","PGEN_.00g293400::Scaffold_14:39228624-39244746","CM026386.1",85.106,188,18,5,6744,6921,52733876,52733689,1.06e-42,183
"2796","PGEN_.00g293570::Scaffold_14:39525229-39578377","CM026403.1",80.729,192,29,7,2975,3162,57755995,57755808,5.92e-30,143
"2797","PGEN_.00g293820::Scaffold_14:39895479-39912830","CM026386.1",77.778,270,40,16,473,735,61972317,61972061,4.15e-32,148
"2798","PGEN_.00g293860::Scaffold_14:39961186-39974196","CM026386.1",77.239,268,45,13,10616,10878,61972061,61972317,1.45e-30,143
"2799","PGEN_.00g293910::Scaffold_14:40115867-40132610","CM026395.1",89.899,99,4,5,5691,5783,1285252,1285154,2.43e-24,122
"2800","PGEN_.00g293930::Scaffold_14:40183378-40258774","CM026400.1",84.848,165,25,0,68923,69087,5018683,5018847,4.99e-37,167
"2801","PGEN_.00g294070::Scaffold_14:40521505-40602304","CM026400.1",78.537,205,41,3,47354,47557,18056193,18056395,1.95e-26,132
"2802","PGEN_.00g294160::Scaffold_14:40869867-40883876","CM026404.1",80.628,191,29,8,6729,6915,55556466,55556280,5.61e-30,141
"2803","PGEN_.00g294570::Scaffold_14:42050465-42058213","CM026404.1",84.177,158,24,1,475,631,53361852,53362009,1.43e-33,152
"2804","PGEN_.00g294640::Scaffold_14:42116857-42131807","CM026397.1",81.152,191,29,7,14334,14520,18632955,18633142,1.29e-31,147
"2805","PGEN_.00g294850::Scaffold_14:42458834-42460745","CM026398.1",90,90,8,1,768,856,57918618,57918707,4.57e-23,115
"2806","PGEN_.00g294940::Scaffold_14:42757327-42768721","CM026404.1",78.68,197,27,12,1308,1498,6036235,6036048,7.68e-23,117
"2807","PGEN_.00g294950::Scaffold_14:42872556-42902067","CM026389.1",80,165,27,6,12713,12874,59302593,59302754,1.99e-22,117
"2808","PGEN_.00g295110::Scaffold_14:43249464-43255763","CM026399.1",91.86,86,7,0,3623,3708,64880503,64880418,3.28e-24,121
"2809","PGEN_.00g295150::Scaffold_14:43334425-43363123","CM026400.1",79.352,247,51,0,6677,6923,4749137,4749383,1.13e-39,174
"2810","PGEN_.00g295360::Scaffold_14:43512163-43512591","CM026393.1",78.005,441,78,10,1,425,28004504,28004067,4.25e-67,259
"2811","PGEN_.00g295410::Scaffold_14:43538368-43546653","CM026386.1",81.803,610,92,5,6078,6679,28268465,28269063,2.21e-136,494
"2812","PGEN_.00g295470::Scaffold_14:43581471-43606551","CM026404.1",83.23,161,22,4,4948,5108,59629304,59629459,2.79e-30,143
"2813","PGEN_.00g295490::Scaffold_14:43634150-43636162","CM026402.1",91.005,189,11,4,1569,1755,19613956,19614140,1.27e-63,250
"2814","PGEN_.00g295500::Scaffold_14:43636208-43636498","CM026402.1",85.938,256,29,5,41,290,19614355,19614609,1.66e-69,267
"2815","PGEN_.00g295600::Scaffold_14:43760550-43761795","CM026391.1",79.862,725,119,20,33,750,44614731,44614027,1.5e-140,505
"2816","PGEN_.00g296180::Scaffold_14:44398037-44399360","CM026402.1",97.821,413,8,1,911,1323,28366883,28367294,0,712
"2817","PGEN_.00g296730::Scaffold_14:44853378-44864600","CM026395.1",95.44,1842,62,15,4520,6349,46109105,46107274,0,2916
"2818","PGEN_.00g296910::Scaffold_14:45122196-45139810","CM026389.1",78.125,192,35,7,16298,16485,35724411,35724223,4.28e-22,115
"2819","PGEN_.00g297280::Scaffold_15:426792-475195","CM026399.1",83.684,190,29,2,45715,45903,37943484,37943296,1.48e-40,178
"2820","PGEN_.00g297290::Scaffold_15:497215-531085","CM026387.1",82.258,186,29,4,21047,21230,20392583,20392766,1.35e-34,158
"2821","PGEN_.00g297430::Scaffold_15:866302-884150","CM026403.1",87.736,106,13,0,1581,1686,21152657,21152762,7.2e-25,124
"2822","PGEN_.00g297470::Scaffold_15:962152-971243","CM026396.1",91.398,93,6,2,1828,1920,40611486,40611396,1.02e-25,126
"2823","PGEN_.00g297490::Scaffold_15:993556-996980","CM026387.1",76.389,1224,235,29,1085,2277,22013737,22012537,8.63e-172,610
"2824","PGEN_.00g297500::Scaffold_15:997009-998055","CM026402.1",86.834,319,37,4,585,898,19614156,19614474,1.73e-94,351
"2825","PGEN_.00g297600::Scaffold_15:1698668-1699714","CM026402.1",87.147,319,36,4,148,461,19614474,19614156,3.72e-96,357
"2826","PGEN_.00g297610::Scaffold_15:1699743-1703165","CM026387.1",76.389,1224,235,29,1141,2333,22012537,22013737,8.63e-172,610
"2827","PGEN_.00g297810::Scaffold_15:2163440-2195112","CM026397.1",78.836,189,35,5,12210,12395,53960513,53960699,4.6e-24,122
"2828","PGEN_.00g297820::Scaffold_15:2216727-2256466","CM026400.1",84.574,188,26,3,3338,3523,16673030,16672844,2.61e-42,183
"2829","PGEN_.00g298010::Scaffold_15:2684824-2719194","CM026395.1",78.836,189,35,5,30435,30620,48237670,48237484,4.99e-24,122
"2830","PGEN_.00g298090::Scaffold_15:2970594-2986469","CM026397.1",91.358,81,7,0,11230,11310,62673038,62673118,4.98e-21,111
"2831","PGEN_.00g298200::Scaffold_15:3331932-3347077","JABXNX010000185.1",76.733,202,47,0,10,211,54254,54053,1.32e-21,113
"2832","PGEN_.00g298290::Scaffold_15:3419299-3420259","CM026402.1",89.161,286,28,1,7,289,19614186,19614471,4.41e-95,353
"2833","PGEN_.00g298320::Scaffold_15:3489441-3489881","CM026402.1",89.161,286,28,1,151,433,19614471,19614186,1.95e-95,353
"2834","PGEN_.00g298410::Scaffold_15:3561575-3576712","JABXNX010000185.1",78.022,182,40,0,14946,15127,54073,54254,3.67e-22,115
"2835","PGEN_.00g298520::Scaffold_15:3925942-3941818","CM026397.1",92.593,81,6,0,4566,4646,62673118,62673038,1.07e-22,117
"2836","PGEN_.00g298600::Scaffold_15:4183385-4214062","CM026404.1",81.122,196,28,9,3720,3910,56991767,56991576,7.35e-32,148
"2837","PGEN_.00g298780::Scaffold_15:4491808-4498009","CM026404.1",80.851,188,26,10,4834,5016,71883933,71883751,8.9e-30,139
"2838","PGEN_.00g299000::Scaffold_15:5115847-5179865","CM026390.1",79.851,268,37,13,57996,58252,35816411,35816672,5.44e-41,180
"2839","PGEN_.00g299050::Scaffold_15:5233015-5236098","CM026396.1",77.063,606,124,14,2211,2809,28065284,28065881,5.23e-89,335
"2840","PGEN_.00g299390::Scaffold_15:6212732-6227723","CM026397.1",88.235,102,8,4,9118,9217,82627297,82627198,2.81e-23,119
"2841","PGEN_.00g299420::Scaffold_15:6311957-6338500","CM026403.1",85.981,107,13,2,10318,10423,21152762,21152657,2.32e-21,113
"2842","PGEN_.00g300030::Scaffold_15:7405126-7424878","CM026390.1",81.183,186,28,7,10839,11020,59857275,59857457,2.2e-30,143
"2843","PGEN_.00g300090::Scaffold_15:7521347-7554162","CM026403.1",79.688,192,24,11,29179,29360,57755809,57755995,1.32e-24,124
"2844","PGEN_.00g300150::Scaffold_15:7636740-7690235","CM026390.1",85.747,877,123,2,52618,53493,82958941,82958066,0,926
"2845","PGEN_.00g300170::Scaffold_15:7692199-7693300","JABXNX010000020.1",85.243,515,76,0,496,1010,1098461,1097947,2.18e-148,531
"2846","PGEN_.00g300180::Scaffold_15:7693406-7693672","CM026386.1",84.586,266,41,0,1,266,90257654,90257389,5.43e-69,265
"2847","PGEN_.00g300280::Scaffold_15:7871451-7887007","CM026396.1",82.201,309,54,1,10641,10948,29176899,29177207,3.54e-67,265
"2848","PGEN_.00g300590::Scaffold_15:8598620-8626699","CM026399.1",81.308,214,19,13,2144,2336,37943484,37943271,1.45e-33,154
"2849","PGEN_.00g300660::Scaffold_15:8679538-8704230","CM026399.1",81.308,214,19,13,22241,22433,37943271,37943484,1.27e-33,154
"2850","PGEN_.00g300890::Scaffold_15:9302816-9319612","CM026403.1",79.397,199,32,9,3583,3777,18223480,18223673,4.05e-27,132
"2851","PGEN_.00g301030::Scaffold_15:9735800-9757751","CM026404.1",79.902,204,31,7,4377,4573,17499786,17499586,8.79e-30,141
"2852","PGEN_.00g301070::Scaffold_15:9799124-9822038","CM026404.1",79.365,189,32,7,10364,10548,54447789,54447604,2.57e-25,126
"2853","PGEN_.00g301130::Scaffold_15:9874337-9912605","CM026389.1",78.421,190,34,7,28676,28861,29269690,29269876,2.59e-22,117
"2854","PGEN_.00g301170::Scaffold_15:9956010-9978080","CM026398.1",78.472,288,40,15,5874,6153,41344557,41344830,4.06e-38,169
"2855","PGEN_.00g301320::Scaffold_15:10402133-10419049","CM026389.1",78.075,187,36,5,8670,8853,47055388,47055204,1.48e-21,113
"2856","PGEN_.00g301330::Scaffold_15:10424209-10441045","CM026396.1",89.623,106,10,1,1095,1200,7925970,7925866,1.13e-27,134
"2857","PGEN_.00g301340::Scaffold_15:10447987-10463938","CM026404.1",79.255,188,29,10,1788,1970,9093028,9093210,2.31e-24,122
"2858","PGEN_.00g301380::Scaffold_15:10571192-10585245","CM026391.1",79.57,186,30,7,3712,3892,75471553,75471371,1.58e-25,126
"2859","PGEN_.00g301390::Scaffold_15:10601656-10647358","CM026390.1",83.163,196,30,3,36201,36393,57167329,57167524,5.02e-40,176
"2860","PGEN_.00g301490::Scaffold_15:11002568-11046562","CM026393.1",80.473,169,24,8,38554,38717,6556506,6556342,2.3e-23,121
"2861","PGEN_.00g301530::Scaffold_15:11288292-11333740","CM026390.1",83.163,196,30,3,9105,9297,57167524,57167329,4.99e-40,176
"2862","PGEN_.00g301550::Scaffold_15:11359158-11422156","CM026402.1",87.866,239,28,1,154,392,33303270,33303033,5.13e-71,279
"2863","PGEN_.00g301580::Scaffold_15:11460112-11460402","CM026392.1",91.873,283,23,0,1,283,49456208,49456490,2.03e-108,396
"2864","PGEN_.00g301680::Scaffold_15:11671240-11685371","CM026403.1",79.348,184,29,8,7492,7670,11198034,11197855,7.37e-24,121
"2865","PGEN_.00g301700::Scaffold_15:11739197-11747767","CM026396.1",79.612,206,34,7,8342,8543,2109419,2109218,3.43e-30,141
"2866","PGEN_.00g302000::Scaffold_15:12397094-12402192","CM026396.1",73.146,2912,707,70,1630,4504,14311669,14314542,0,976
"2867","PGEN_.00g302130::Scaffold_15:12595978-12613887","CM026401.1",89.236,1505,123,17,14676,16155,30896,32386,0,1845
"2868","PGEN_.00g302360::Scaffold_15:13257078-13295825","CM026396.1",83.258,221,36,1,2597,2816,517472,517692,7.02e-48,202
"2869","PGEN_.00g302380::Scaffold_15:13369842-13390835","CM026397.1",82.488,217,33,5,2129,2342,71050758,71050972,3.83e-43,185
"2870","PGEN_.00g302430::Scaffold_15:13565959-13594218","CM026404.1",79.679,187,28,10,23922,24103,9093031,9093212,3.17e-25,126
"2871","PGEN_.00g303000::Scaffold_15:14772582-14778557","CM026386.1",82.234,591,87,4,3455,4037,28268465,28269045,1.59e-136,494
"2872","PGEN_.00g303100::Scaffold_15:14877676-14883665","CM026386.1",82.234,591,87,4,1938,2520,28269045,28268465,1.59e-136,494
"2873","PGEN_.00g303220::Scaffold_15:15332183-15339159","CM026397.1",78.756,193,30,10,6744,6931,65819943,65820129,1.31e-23,119
"2874","PGEN_.00g303230::Scaffold_15:15341188-15401281","CM026389.1",80.214,187,31,6,32883,33066,45619183,45619366,1.12e-27,135
"2875","PGEN_.00g303260::Scaffold_15:15448020-15461613","CM026387.1",80.874,183,29,6,11073,11252,20392762,20392583,1.96e-29,139
"2876","PGEN_.00g303310::Scaffold_15:15609166-15657415","CM026396.1",91.489,94,7,1,12641,12733,4678564,4678657,1.51e-25,128
"2877","PGEN_.00g303440::Scaffold_15:15965722-15986741","CM026387.1",81.283,187,27,8,1069,1251,20392583,20392765,6.51e-31,145
"2878","PGEN_.00g303620::Scaffold_15:17091291-17123036","CM026396.1",77.143,385,75,11,31369,31745,11189239,11188860,9.56e-51,211
"2879","PGEN_.00g304170::Scaffold_15:18153244-18175524","CM026404.1",86.452,155,17,3,3083,3234,53362005,53361852,1.47e-37,167
"2880","PGEN_.00g304210::Scaffold_15:18305704-18320037","CM026396.1",89.796,98,10,0,5886,5983,7925867,7925964,1.61e-25,126
"2881","PGEN_.00g304280::Scaffold_15:18344966-18353794","CM026387.1",96.818,220,6,1,8606,8825,68945283,68945501,5.35e-98,366
"2882","PGEN_.00g304320::Scaffold_15:18386077-18483416","CM026390.1",88.785,107,11,1,9242,9348,63580055,63579950,8.45e-26,130
"2883","PGEN_.00g304330::Scaffold_15:18505420-18553825","CM026390.1",89.091,110,11,1,9008,9117,63580055,63579947,9.03e-28,135
"2884","PGEN_.00g304740::Scaffold_15:19294713-19307190","CM026396.1",83.333,150,17,6,9218,9363,7925970,7925825,3.01e-27,132
"2885","PGEN_.00g304780::Scaffold_15:19333119-19361961","CM026400.1",78.68,197,32,9,7424,7613,38102675,38102868,4.19e-24,122
"2886","PGEN_.00g304950::Scaffold_15:19796542-19803822","CM026390.1",80.645,186,30,4,6354,6533,9874000,9874185,1.05e-29,139
"2887","PGEN_.00g304960::Scaffold_15:19803988-19839080","CM026388.1",81.863,1020,173,6,16503,17515,42895219,42894205,0,848
"2888","PGEN_.00g305240::Scaffold_15:20769256-20774120","CM026400.1",76.569,781,178,5,3993,4770,7099504,7100282,1.72e-115,424
"2889","PGEN_.00g305370::Scaffold_15:21060510-21065278","CM026404.1",78.947,190,28,9,3365,3548,56991763,56991580,8.91e-24,119
"2890","PGEN_.00g305400::Scaffold_15:21124945-21141025","CM026401.1",79.781,183,26,10,4117,4291,46221038,46220859,2.33e-24,122
"2891","PGEN_.00g305450::Scaffold_15:21338775-21355796","CM026395.1",80,185,29,8,9150,9330,18466753,18466933,1.48e-26,130
"2892","PGEN_.00g305540::Scaffold_15:21514494-21544795","CM026396.1",87.619,105,12,1,18802,18906,7925969,7925866,1.58e-23,121
"2893","PGEN_.00g305840::Scaffold_15:22135786-22140644","JABXNX010002079.1",74.187,492,105,20,3559,4039,4565,5045,8.82e-44,185
"2894","PGEN_.00g305950::Scaffold_15:22414331-22435708","CM026404.1",80.303,198,27,10,18741,18933,56991764,56991574,3.08e-29,139
"2895","PGEN_.00g306030::Scaffold_15:22570243-22604542","CM026404.1",81.152,191,27,8,11151,11336,54447791,54447605,1.06e-30,145
"2896","PGEN_.00g306210::Scaffold_15:22859431-22875437","CM026403.1",80.513,195,30,8,1067,1257,57697844,57697654,1.78e-30,143
"2897","PGEN_.00g306480::Scaffold_15:23484354-23523590","CM026401.1",77.931,290,41,16,33781,34065,24483631,24483360,4.34e-35,159
"2898","PGEN_.00g306720::Scaffold_15:23983947-24036491","CM026403.1",88.679,106,12,0,14754,14859,21152657,21152762,4.56e-26,130
"2899","PGEN_.00g306800::Scaffold_15:24129226-24210701","CM026399.1",82.567,1044,147,26,58605,59632,16664482,16663458,0,887
"2900","PGEN_.00g306850::Scaffold_15:24338447-24385099","CM026396.1",79.512,205,34,7,22894,23091,8504026,8504229,6.73e-29,139
"2901","PGEN_.00g306950::Scaffold_15:24721252-24743058","CM026390.1",83.158,190,31,1,11699,11887,57167335,57167524,3.1e-39,172
"2902","PGEN_.00g307060::Scaffold_15:25134598-25152313","CM026396.1",87.879,99,12,0,901,999,2309442,2309344,1.2e-22,117
"2903","PGEN_.00g307110::Scaffold_15:25230741-25271937","CM026396.1",76.987,239,34,14,32749,32981,7925721,7925944,2.78e-22,117
"2904","PGEN_.00g307930::Scaffold_15:26998231-27009965","CM026396.1",79.882,169,32,2,10467,10634,37913210,37913377,1.7e-24,122
"2905","PGEN_.00g308440::Scaffold_15:28554073-28561596","CM026386.1",79.934,304,41,13,6883,7178,24325893,24325602,1.05e-49,206
"2906","PGEN_.00g308570::Scaffold_15:28901101-28907923","CM026397.1",80.311,193,29,9,6480,6668,65819946,65820133,3.52e-29,137
"2907","PGEN_.00g308690::Scaffold_15:29283869-29307826","JABXNX010000084.1",79.581,191,31,8,1271,1456,95980,96167,2.08e-26,130
"2908","PGEN_.00g308840::Scaffold_15:29977200-30004336","JABXNX010000084.1",78.01,191,34,8,25683,25868,96167,95980,2.37e-21,113
"2909","PGEN_.00g308880::Scaffold_15:30065170-30094802","CM026399.1",76.325,283,42,19,10840,11110,67997068,67997337,9.25e-26,128
"2910","PGEN_.00g308900::Scaffold_15:30115591-30135925","CM026396.1",78.281,221,30,15,2739,2942,7925726,7925945,2.28e-25,126
"2911","PGEN_.00g308980::Scaffold_15:30285277-30288371","CM026386.1",82.23,574,85,3,1723,2288,28269075,28268511,2.29e-132,479
"2912","PGEN_.00g309030::Scaffold_15:30403444-30487440","CM026396.1",87.037,108,10,4,79598,79704,7925866,7925970,1.58e-22,119
"2913","PGEN_.00g309130::Scaffold_15:30906294-31017063","CM026403.1",88.679,106,12,0,50145,50250,21152762,21152657,9.62e-26,130
"2914","PGEN_.00g309470::Scaffold_15:31715425-31764687","CM026401.1",88.696,115,13,0,25894,26008,49094164,49094050,1.98e-29,141
"2915","PGEN_.00g309600::Scaffold_15:31968401-31979047","CM026396.1",73.402,876,206,24,97,958,28000209,28001071,1.85e-78,302
"2916","PGEN_.00g309800::Scaffold_15:32438370-32567442","CM026396.1",88.679,106,11,1,127386,127491,7925970,7925866,4.03e-25,128
"2917","PGEN_.00g309830::Scaffold_15:32585948-32587436","CM026391.1",80.891,696,111,14,49,735,41093051,41092369,1.07e-147,529
"2918","PGEN_.00g309840::Scaffold_15:32587959-32589134","CM026397.1",82.04,941,151,9,12,940,10891937,10891003,0,785
"2919","PGEN_.00g309850::Scaffold_15:32590626-32618022","CM026391.1",83.422,187,30,1,239,425,95881489,95881674,3.89e-39,172
"2920","PGEN_.00g310060::Scaffold_15:33302628-33315355","CM026396.1",78.328,323,60,8,2949,3262,45206887,45206566,8.29e-48,200
"2921","PGEN_.00g310300::Scaffold_15:34068658-34089159","CM026396.1",89.623,106,10,1,4235,4340,7925970,7925866,1.37e-27,134
"2922","PGEN_.00g310520::Scaffold_15:34581787-34614741","CM026403.1",85.849,106,15,0,24775,24880,21152657,21152762,2.88e-21,113
"2923","PGEN_.00g310540::Scaffold_15:34667232-34750607","CM026403.1",87.736,106,12,1,2403,2507,21152762,21152657,1.21e-23,122
"2924","PGEN_.00g310690::Scaffold_15:34967572-34995347","CM026396.1",93.75,80,4,1,1292,1370,7925945,7925866,5.22e-23,119
"2925","PGEN_.00g310710::Scaffold_15:35004506-35084868","CM026396.1",91.509,106,6,3,34774,34878,7925970,7925867,8.96e-30,143
"2926","PGEN_.00g310720::Scaffold_15:35101306-35122598","CM026392.1",83.568,213,35,0,2,214,32205874,32205662,1.39e-47,200
"2927","PGEN_.00g310740::Scaffold_15:35139211-35170898","CM026390.1",86.145,166,21,2,437,601,57167331,57167495,9.68e-41,178
"2928","PGEN_.00g310760::Scaffold_15:35178817-35212030","CM026399.1",84.746,118,12,6,26666,26781,14673994,14674107,2.9e-21,113
"2929","PGEN_.00g310800::Scaffold_15:35438048-35471077","CM026396.1",92.593,81,6,0,12521,12601,7925866,7925946,2.23e-22,117
"2930","PGEN_.00g310840::Scaffold_15:35567638-35597104","CM026396.1",89.72,107,8,3,15118,15223,7925866,7925970,1.98e-27,134
"2931","PGEN_.00g310890::Scaffold_15:35642278-35655937","CM026396.1",89.72,107,8,3,8429,8534,7925970,7925866,9.15e-28,134
"2932","PGEN_.00g311020::Scaffold_15:35884301-35904187","CM026392.1",78.68,197,42,0,19444,19640,32106208,32106012,4.79e-27,132
"2933","PGEN_.00g311570::Scaffold_15:37232704-37281346","CM026403.1",76.245,261,48,9,27260,27519,21152515,21152762,5.46e-25,126
"2934","PGEN_.00g311610::Scaffold_15:37388456-37399945","CM026396.1",85.811,148,20,1,11330,11476,26661129,26660982,1.64e-34,156
"2935","PGEN_.00g311650::Scaffold_15:37439294-37443729","CM026396.1",73.817,676,150,18,3619,4273,26633238,26632569,4.71e-61,243
"2936","PGEN_.00g311690::Scaffold_15:37509282-37530564","CM026402.1",82.363,601,82,7,17054,17640,51890940,51890350,3.39e-138,501
"2937","PGEN_.00g311840::Scaffold_15:37864800-37874385","CM026397.1",80.311,193,31,7,8013,8201,9483693,9483504,1.38e-29,139
"2938","PGEN_.00g311890::Scaffold_15:38003559-38029732","CM026395.1",79.474,190,29,10,12279,12463,29458238,29458422,2.94e-25,126
"2939","PGEN_.00g312260::Scaffold_15:38866273-38880298","CM026395.1",92.674,273,20,0,7628,7900,53759360,53759632,3.9e-106,394
