"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1241","PGEN_.00g252180::Scaffold_12:28589670-28597658","OX365947.1",81.884,138,19,2,4651,4788,25249504,25249635,1.51e-21,111
"1242","PGEN_.00g252620::Scaffold_12:30027692-30059838","OX365947.1",79.186,221,35,11,25268,25483,8682804,8683018,2.16e-30,143
"1243","PGEN_.00g252790::Scaffold_12:30563429-30595111","OX365951.1",81.69,142,21,4,18227,18365,14587991,14587852,1.67e-21,113
"1244","PGEN_.00g252890::Scaffold_12:31064712-31078438","OX365952.1",76.973,925,205,8,12464,13384,22243350,22244270,1.01e-144,521
"1245","PGEN_.00g253100::Scaffold_12:31503138-31526409","OX365958.1",77.167,473,62,30,20135,20588,22998269,22998714,9.02e-58,233
"1246","PGEN_.00g253120::Scaffold_12:31563482-31586722","OX365950.1",88.66,97,9,2,22695,22791,43801566,43801660,9.47e-23,117
"1247","PGEN_.00g253880::Scaffold_12:34081663-34093822","OX365952.1",74.596,1114,249,29,5906,7006,33952119,33951027,7.14e-126,459
"1248","PGEN_.00g254040::Scaffold_12:34738980-34756462","OX365947.1",85.841,113,15,1,11379,11490,11032488,11032600,1.98e-23,119
"1249","PGEN_.00g254050::Scaffold_12:34761390-34789684","OX365950.1",90,110,9,2,8280,8387,47200204,47200095,6.84e-30,141
"1250","PGEN_.00g254310::Scaffold_12:35497998-35536495","OX365948.1",74.409,465,95,20,5874,6330,24525069,24525517,7.1e-41,178
"1251","PGEN_.00g254360::Scaffold_12:35645883-35659986","OX365945.1",79.936,314,44,9,10604,10909,16417548,16417850,7.12e-52,213
"1252","PGEN_.00g254480::Scaffold_12:35901817-35919952","OX365947.1",88.235,102,12,0,896,997,21323299,21323198,1.59e-24,122
"1253","PGEN_.00g254580::Scaffold_12:36434087-36509775","OX365952.1",86.26,131,18,0,63242,63372,30644477,30644347,5.09e-30,143
"1254","PGEN_.00g254620::Scaffold_12:36582205-36620206","OX365945.1",87.395,119,12,3,22986,23104,29997809,29997924,1.54e-27,134
"1255","PGEN_.00g255060::Scaffold_12:38297593-38326228","OX365954.1",76.126,222,49,3,13275,13494,31241596,31241377,1.51e-21,113
"1256","PGEN_.00g255120::Scaffold_12:38436253-38448738","OX365952.1",81.557,244,42,1,156,396,47501045,47501288,1.76e-47,198
"1257","PGEN_.00g255260::Scaffold_12:38776030-38802350","OX365952.1",76.965,369,79,6,18562,18927,9078632,9078997,2.23e-49,206
"1258","PGEN_.00g255870::Scaffold_12:40087774-40110117","OX365946.1",74.15,441,82,27,4937,5361,54210810,54211234,6.94e-34,154
"1259","PGEN_.00g256630::Scaffold_12:42011738-42043013","OX365948.1",75.362,414,69,24,20034,20434,30879888,30880281,3.47e-38,169
"1260","PGEN_.00g256760::Scaffold_12:42201601-42287630","OX365947.1",78.929,560,98,12,44315,44858,40820722,40821277,4.08e-96,363
"1261","PGEN_.00g257160::Scaffold_12:43600415-43601647","OX365952.1",76.271,944,212,12,73,1010,46157826,46158763,6.98e-137,492
"1262","PGEN_.00g257170::Scaffold_12:43618972-43620204","OX365952.1",76.271,944,212,12,222,1159,46158763,46157826,6.98e-137,492
"1263","PGEN_.00g257270::Scaffold_12:43854280-43864603","OX365952.1",86.111,108,15,0,5610,5717,48955125,48955018,4.2e-23,117
"1264","PGEN_.00g257810::Scaffold_12:45764673-45798024","OX365952.1",79.87,154,29,2,24278,24430,10660141,10660293,6.33e-21,111
"1265","PGEN_.00g258230::Scaffold_12:47254266-47288157","OX365960.1",86.792,106,11,3,23737,23842,25944008,25943906,4.97e-22,115
"1266","PGEN_.00g258390::Scaffold_12:47530855-47551230","OX365957.1",90.909,88,6,2,16571,16658,41134665,41134750,8.3e-23,117
"1267","PGEN_.00g258560::Scaffold_12:47911389-47919607","OX365952.1",73.862,593,137,16,1493,2076,23408186,23408769,2.48e-54,220
"1268","PGEN_.00g258710::Scaffold_12:48265932-48270880","OX365951.1",87.037,108,12,2,3259,3366,5561334,5561229,1.55e-24,121
"1269","PGEN_.00g258740::Scaffold_12:48309027-48327379","OX365952.1",84.298,121,16,2,13647,13764,19001417,19001537,2.69e-22,115
"1270","PGEN_.00g258950::Scaffold_12:48910685-48928497","OX365952.1",88.462,104,10,2,1968,2070,39608601,39608499,4.34e-25,124
"1271","PGEN_.00g259000::Scaffold_12:49015640-49027925","OX365952.1",85.075,201,30,0,4924,5124,40516827,40516627,1.04e-49,206
"1272","PGEN_.00g259260::Scaffold_12:49752448-49770135","OX365952.1",88.172,93,11,0,16145,16237,30296968,30296876,3.35e-21,111
"1273","PGEN_.00g259510::Scaffold_12:50268911-50271106","OX365953.1",77.627,1323,227,36,1,1272,1354377,1355681,0,739
"1274","PGEN_.00g259800::Scaffold_13:311350-344241","OX365944.1",81.081,185,26,8,27274,27453,30819079,30819259,2.86e-29,139
"1275","PGEN_.00g260010::Scaffold_13:679237-823740","OX365958.1",85.227,176,26,0,17537,17712,43612258,43612083,2.06e-41,182
"1276","PGEN_.00g260400::Scaffold_13:1485699-1632381","OX365958.1",85.227,176,26,0,129007,129182,43612083,43612258,2.09e-41,182
"1277","PGEN_.00g260620::Scaffold_13:1959130-1992080","OX365944.1",81.081,185,26,8,5440,5619,30819259,30819079,2.87e-29,139
"1278","PGEN_.00g261180::Scaffold_13:3849096-3873378","OX365953.1",88,100,8,4,21998,22095,2595977,2596074,3.56e-22,115
"1279","PGEN_.00g261220::Scaffold_13:4119099-4212913","OX365958.1",79.412,170,29,5,86126,86292,41504972,41504806,1.38e-21,115
"1280","PGEN_.00g261330::Scaffold_13:4516674-4523927","OX365958.1",86.62,284,36,2,684,965,17866745,17866462,3.5e-82,313
"1281","PGEN_.00g262270::Scaffold_13:7057796-7083432","OX365957.1",81.176,255,45,3,12836,13087,8342983,8343237,2.8e-48,202
"1282","PGEN_.00g262300::Scaffold_13:7152785-7217466","OX365961.1",84.091,132,19,1,14896,15025,28995327,28995458,4.38e-25,126
"1283","PGEN_.00g262340::Scaffold_13:7574044-7606978","OX365946.1",83.2,125,20,1,20872,20995,34623486,34623610,1.74e-21,113
"1284","PGEN_.00g262480::Scaffold_13:7744641-7745725","OX365959.1",81.818,385,68,2,700,1084,9382331,9381949,8.5e-86,322
"1285","PGEN_.00g262700::Scaffold_13:8056921-8073596","OX365958.1",80.368,163,28,4,15986,16147,6337410,6337251,5.25e-24,121
"1286","PGEN_.00g262720::Scaffold_13:8106001-8208334","OX365944.1",81.818,165,18,9,76006,76163,45188931,45189090,1.93e-25,128
"1287","PGEN_.00g263030::Scaffold_13:9199321-9232997","OX365958.1",81.457,151,26,2,16250,16399,13817458,13817309,2.95e-24,122
"1288","PGEN_.00g263230::Scaffold_13:9838461-9860599","OX365945.1",95.556,90,2,2,17099,17186,48122015,48122104,1.49e-30,143
"1289","PGEN_.00g263370::Scaffold_13:10224939-10318553","OX365958.1",82.53,166,20,9,26845,27005,15848162,15848001,2.93e-28,137
"1290","PGEN_.00g264140::Scaffold_13:12376625-12411350","OX365958.1",84.397,141,20,2,18004,18143,11387336,11387475,1.09e-28,137
"1291","PGEN_.00g264390::Scaffold_13:12820637-12824774","OX365944.1",97,100,3,0,1255,1354,59421193,59421292,4.56e-39,169
"1292","PGEN_.00g264450::Scaffold_13:12898512-12928992","OX365947.1",76.852,216,39,9,11398,11607,5676787,5676997,5.78e-21,111
"1293","PGEN_.00g264510::Scaffold_13:13027439-13131780","OX365958.1",86.335,161,17,5,82055,82212,22646847,22646689,3.22e-38,171
"1294","PGEN_.00g264620::Scaffold_13:13385815-13396965","OX365958.1",80.628,191,35,2,3770,3959,15590247,15590058,5.79e-32,147
"1295","PGEN_.00g264900::Scaffold_13:14250444-14259886","OX365958.1",84.186,215,29,5,1175,1386,4861860,4862072,2.87e-49,204
"1296","PGEN_.00g265110::Scaffold_13:15177067-15197366","OX365950.1",92.233,103,7,1,15017,15118,364229,364127,3.79e-31,145
"1297","PGEN_.00g265780::Scaffold_13:16669920-16701193","OX365950.1",89.815,108,11,0,6003,6110,13331473,13331366,2.72e-29,139
"1298","PGEN_.00g266380::Scaffold_13:18053492-18088021","OX365949.1",82.836,134,16,6,20752,20882,37604976,37605105,1.82e-21,113
"1299","PGEN_.00g266860::Scaffold_13:19549565-19552018","OX365952.1",78.07,228,32,10,804,1028,9095477,9095265,4.57e-27,128
"1300","PGEN_.00g266930::Scaffold_13:19886500-19959926","OX365948.1",82.317,164,24,3,1747,1910,49347355,49347513,2.3e-28,137
"1301","PGEN_.00g267120::Scaffold_13:20654763-20660704","OX365955.1",79.015,1096,217,11,4798,5886,32375727,32376816,0,737
"1302","PGEN_.00g267240::Scaffold_13:20989262-21093413","OX365950.1",80,220,34,10,22784,22998,32051300,32051514,3.24e-33,154
"1303","PGEN_.00g268560::Scaffold_13:24694501-24700163","OX365958.1",82.353,153,25,2,3245,3396,35515733,35515884,8.21e-28,132
"1304","PGEN_.00g268630::Scaffold_13:24787648-24832035","OX365958.1",82.353,153,25,2,29396,29547,35515884,35515733,6.46e-27,132
"1305","PGEN_.00g268810::Scaffold_13:25314762-25346565","OX365947.1",74.763,317,65,15,7307,7615,45311449,45311758,5.99e-26,128
"1306","PGEN_.00g268950::Scaffold_13:25624185-25632425","OX365954.1",86.452,155,15,6,4869,5020,44145243,44145394,1.18e-37,165
"1307","PGEN_.00g269010::Scaffold_13:25828377-25913057","OX365958.1",87.981,208,25,0,50275,50482,41242626,41242419,4.22e-61,246
"1308","PGEN_.00g269040::Scaffold_13:25936171-25955105","OX365945.1",90.11,91,9,0,6893,6983,37012492,37012582,2.14e-23,119
"1309","PGEN_.00g269180::Scaffold_13:26369236-26387671","OX365948.1",78.095,210,34,7,1176,1375,36956158,36955951,1.61e-24,122
"1310","PGEN_.00g269630::Scaffold_13:27645344-27655155","OX365952.1",73.945,403,71,26,4001,4383,27771569,27771181,1.43e-27,132
"1311","PGEN_.00g269720::Scaffold_13:27877976-27953587","OX365958.1",82.353,136,20,3,66204,66335,19973582,19973447,1.11e-21,115
"1312","PGEN_.00g269930::Scaffold_13:28221938-28299407","OX365958.1",88.415,164,17,2,63594,63757,11817687,11817848,3.95e-46,196
"1313","PGEN_.00g270060::Scaffold_13:28693932-28733636","OX365958.1",82.682,179,28,2,8138,8313,22199293,22199471,3.43e-34,156
"1314","PGEN_.00g270160::Scaffold_13:28869696-28872439","OX365961.1",84.127,126,18,2,1372,1496,3643082,3643206,8.56e-25,121
"1315","PGEN_.00g270380::Scaffold_13:29213690-29242225","OX365950.1",97.222,72,2,0,22322,22393,364152,364223,2.5e-24,122
"1316","PGEN_.00g270460::Scaffold_13:29377343-29399818","OX365958.1",81.366,161,28,2,11293,11452,7143052,7143211,1.18e-26,130
"1317","PGEN_.00g270500::Scaffold_13:29472245-29522539","OX365958.1",77.305,282,56,6,46480,46760,40945883,40945609,3.36e-35,159
"1318","PGEN_.00g270570::Scaffold_13:29642153-29663064","OX365948.1",77.709,323,42,17,15733,16042,5751906,5752211,6.45e-39,171
"1319","PGEN_.00g270880::Scaffold_13:30604716-30643471","OX365948.1",86.058,208,23,4,11995,12202,44423700,44423499,4.21e-53,219
"1320","PGEN_.00g271080::Scaffold_13:31356878-31378523","OX365960.1",86.486,111,12,3,16843,16953,25943900,25944007,2.45e-23,119
"1321","PGEN_.00g271970::Scaffold_13:33683951-33700896","OX365958.1",75.918,245,55,4,11588,11830,32638415,32638657,1.48e-24,122
"1322","PGEN_.00g271980::Scaffold_13:33703350-33718759","OX365959.1",76.846,298,59,8,13550,13842,23745120,23744828,1.03e-35,159
"1323","PGEN_.00g272830::Scaffold_13:35826022-35838936","OX365949.1",93.333,75,4,1,1258,1331,41828739,41828813,8.8e-21,110
"1324","PGEN_.00g272900::Scaffold_13:35990032-36006851","OX365946.1",89.362,94,8,2,4457,4548,25163925,25163832,6.85e-23,117
"1325","PGEN_.00g273210::Scaffold_13:37009153-37018750","OX365958.1",84.422,199,29,2,8818,9015,41111808,41112005,1.75e-46,195
"1326","PGEN_.00g273240::Scaffold_13:37069843-37095100","OX365956.1",81.034,174,28,5,15737,15907,44277395,44277566,1.02e-27,134
"1327","PGEN_.00g273280::Scaffold_13:37203826-37211766","OX365958.1",95.489,133,5,1,7755,7887,33711418,33711549,1.44e-51,211
"1328","PGEN_.00g273520::Scaffold_13:38098251-38105085","OX365955.1",80.723,166,16,5,2115,2280,30575621,30575472,9.98e-23,115
"1329","PGEN_.00g273770::Scaffold_13:38792729-38804835","OX365945.1",78.233,317,44,13,1656,1947,38875013,38875329,6.2e-42,180
"1330","PGEN_.00g274380::Scaffold_13:40551793-40557826","OX365958.1",78.151,476,98,6,1470,1942,10897734,10897262,8.15e-78,298
"1331","PGEN_.00g274530::Scaffold_13:40767020-40771439","OX365955.1",86.541,639,86,0,1193,1831,32376573,32375935,0,704
"1332","PGEN_.00g274540::Scaffold_13:40777891-40778643","OX365946.1",79.016,610,124,4,101,708,9621945,9621338,9.34e-114,414
"1333","PGEN_.00g274550::Scaffold_13:40782534-40788847","OX365948.1",89.335,647,67,2,3420,4065,36207443,36208088,0,811
"1334","PGEN_.00g274560::Scaffold_13:40794216-40800293","OX365955.1",88.441,943,101,6,5136,6077,32375936,32376871,0,1131
"1335","PGEN_.00g274590::Scaffold_13:40864421-40867921","OX365954.1",93.345,1142,74,2,1,1140,32566321,32565180,0,1687
"1336","PGEN_.00g274820::Scaffold_13:41737190-41791126","OX365958.1",82.609,138,22,2,20148,20283,8219392,8219255,1.7e-23,121
"1337","PGEN_.00g275060::Scaffold_13:42401123-42418039","OX365952.1",85.484,124,13,4,15389,15511,33421414,33421295,4.12e-25,124
"1338","PGEN_.00g275070::Scaffold_13:42426888-42445223","OX365947.1",78.733,663,106,22,415,1057,40820803,40821450,3.06e-111,411
"1339","PGEN_.00g275080::Scaffold_13:42455843-42493552","OX365949.1",87.248,149,15,4,11887,12033,41828722,41828868,1.51e-37,167
"1340","PGEN_.00g275330::Scaffold_13:42937448-42950542","OX365948.1",94.565,92,5,0,7586,7677,604249,604158,8.79e-31,143
"1341","PGEN_.00g275950::Scaffold_14:216450-254339","OX365960.1",86.275,102,14,0,27032,27133,20662202,20662101,7.19e-21,111
"1342","PGEN_.00g276020::Scaffold_14:374762-381507","OX365949.1",84.483,174,20,7,4114,4283,31075704,31075874,9.65e-38,165
"1343","PGEN_.00g276370::Scaffold_14:922775-990475","OX365944.1",81.507,146,25,2,61453,61597,3770781,3770925,7.68e-23,119
"1344","PGEN_.00g276380::Scaffold_14:990774-999556","OX365959.1",88.961,154,14,2,5582,5732,25859939,25860092,2.68e-44,187
"1345","PGEN_.00g276620::Scaffold_14:1620504-1656678","OX365947.1",78.626,262,46,6,229,483,40820818,40821076,5.19e-37,165
"1346","PGEN_.00g276920::Scaffold_14:2160008-2184043","OX365959.1",84.314,204,30,2,22771,22972,29782881,29783084,3.4e-47,198
"1347","PGEN_.00g276990::Scaffold_14:2483013-2484948","OX365948.1",82,250,40,5,827,1073,44423457,44423704,4.48e-51,207
"1348","PGEN_.00g277260::Scaffold_14:3078995-3085867","OX365945.1",79.935,309,47,9,4756,5061,16417850,16417554,3.46e-52,213
"1349","PGEN_.00g277650::Scaffold_14:3947118-3955870","OX365957.1",78.17,623,118,13,2615,3225,31031911,31031295,1.14e-102,381
"1350","PGEN_.00g277980::Scaffold_14:4718046-4768628","OX365959.1",82.955,176,30,0,43017,43192,18249894,18249719,3.38e-35,159
"1351","PGEN_.00g278100::Scaffold_14:5084048-5088447","OX365959.1",85.806,1564,212,10,560,2118,41826645,41828203,0,1650
"1352","PGEN_.00g278140::Scaffold_14:5298479-5344343","OX365959.1",88.172,93,11,0,38601,38693,6704350,6704258,8.7e-21,111
"1353","PGEN_.00g278910::Scaffold_14:6644167-6659814","OX365944.1",79.235,183,33,5,8933,9113,45828152,45828331,1.37e-24,122
"1354","PGEN_.00g279290::Scaffold_14:7313470-7346586","OX365959.1",83.448,145,24,0,9430,9574,41448027,41448171,3.73e-28,135
"1355","PGEN_.00g279430::Scaffold_14:7687420-7753254","OX365960.1",86.792,106,10,3,22250,22355,25944007,25943906,9.66e-22,115
"1356","PGEN_.00g279500::Scaffold_14:8033649-8089950","OX365959.1",84.971,173,24,2,56130,56301,5046243,5046414,1.34e-39,174
"1357","PGEN_.00g279770::Scaffold_14:8868311-8886624","OX365948.1",85.161,310,46,0,12686,12995,5752199,5751890,1.91e-83,318
"1358","PGEN_.00g279870::Scaffold_14:9058523-9112116","OX365959.1",83.23,161,27,0,39915,40075,18365494,18365334,7.75e-32,148
"1359","PGEN_.00g280100::Scaffold_14:9536561-9548319","OX365952.1",91.011,89,8,0,3253,3341,39254774,39254686,3.7e-24,121
"1360","PGEN_.00g280430::Scaffold_14:10304048-10329726","OX365959.1",86.01,193,26,1,5022,5213,22848656,22848464,2.17e-49,206
"1361","PGEN_.00g281310::Scaffold_14:12457238-12475235","OX365945.1",88.288,111,11,1,1612,1722,890694,890586,2.62e-27,132
"1362","PGEN_.00g281790::Scaffold_14:13482798-13504588","OX365959.1",77.665,197,44,0,17288,17484,11718628,11718432,6.86e-24,121
"1363","PGEN_.00g282630::Scaffold_14:15320504-15324269","OX365951.1",80.822,219,40,2,2316,2533,48718559,48718342,1.15e-39,171
"1364","PGEN_.00g282790::Scaffold_14:15696568-15803149","OX365951.1",87.963,108,11,2,59040,59147,5561229,5561334,7.22e-25,126
"1365","PGEN_.00g283320::Scaffold_14:17159402-17202251","OX365950.1",84.553,123,18,1,42369,42490,47439990,47439868,1.35e-23,121
"1366","PGEN_.00g283430::Scaffold_14:17499002-17500918","OX365959.1",85.751,1179,163,5,206,1382,41828203,41827028,0,1242
"1367","PGEN_.00g283590::Scaffold_14:17918729-17933321","OX365951.1",88.889,108,9,3,5106,5212,5561334,5561229,7.63e-27,130
"1368","PGEN_.00g283890::Scaffold_14:18819041-18825954","OX365944.1",88.235,102,10,2,6029,6129,4197853,4197753,2.17e-24,121
"1369","PGEN_.00g283920::Scaffold_14:18850878-18867129","OX365957.1",79.646,339,57,7,3650,3982,6135748,6135416,6.3e-58,233
"1370","PGEN_.00g284400::Scaffold_14:20292764-20304557","OX365950.1",86.538,104,12,1,4877,4980,23738409,23738510,6.21e-22,113
"1371","PGEN_.00g284780::Scaffold_14:21103586-21136085","OX365959.1",83.556,225,36,1,4,227,9920919,9921143,2.12e-50,209
"1372","PGEN_.00g285900::Scaffold_14:23705545-23722726","OX365961.1",84.615,156,18,6,15150,15302,10428744,10428896,6.9e-33,150
"1373","PGEN_.00g286680::Scaffold_14:24952430-24975159","OX365949.1",75.641,390,73,15,4445,4821,45046415,45046035,5.42e-40,174
"1374","PGEN_.00g287080::Scaffold_14:25590792-25627923","OX365951.1",87.037,108,12,2,11309,11416,5561229,5561334,1.17e-23,121
"1375","PGEN_.00g287340::Scaffold_14:26177922-26201480","OX365945.1",80.682,176,28,6,3790,3962,64626333,64626161,3.43e-27,132
"1376","PGEN_.00g287480::Scaffold_14:26478148-26485837","OX365959.1",84.428,411,61,3,3360,3769,34925271,34924863,7.7e-109,401
"1377","PGEN_.00g287520::Scaffold_14:26533336-26566447","OX365959.1",85.714,168,21,3,7850,8016,34863043,34862878,7.9e-40,174
"1378","PGEN_.00g288540::Scaffold_14:28525582-28543104","OX365944.1",81.132,159,23,7,15973,16126,30819104,30819260,5.52e-24,121
"1379","PGEN_.00g289110::Scaffold_14:29695864-29720046","OX365951.1",78.199,422,71,9,21781,22184,46869195,46868777,9.31e-63,250
"1380","PGEN_.00g289360::Scaffold_14:30442623-30446417","OX365948.1",85.77,1019,144,1,1,1019,31500438,31501455,0,1077
"1381","PGEN_.00g289370::Scaffold_14:30462031-30466364","OX365948.1",85.489,1013,143,4,1,1011,31666873,31667883,0,1053
"1382","PGEN_.00g289690::Scaffold_14:31137998-31160655","OX365959.1",80.791,177,33,1,4934,5109,34225423,34225599,7.09e-29,137
"1383","PGEN_.00g289900::Scaffold_14:31560858-31569161","OX365955.1",81.472,3600,636,22,4716,8303,34540085,34543665,0,2924
"1384","PGEN_.00g289910::Scaffold_14:31569230-31570961","OX365955.1",76.194,1235,267,20,4,1217,34543739,34544967,2.59e-177,627
"1385","PGEN_.00g289940::Scaffold_14:31677714-31681463","OX365960.1",86.792,106,11,3,3150,3255,25944008,25943906,5.46e-23,115
"1386","PGEN_.00g290040::Scaffold_14:31994718-32021098","OX365946.1",84.659,176,19,8,17697,17868,15945275,15945104,2.93e-38,169
"1387","PGEN_.00g290090::Scaffold_14:32123544-32145818","OX365961.1",80.38,158,24,7,21799,21951,10428757,10428912,1.17e-21,113
"1388","PGEN_.00g290200::Scaffold_14:32448360-32455500","OX365960.1",85.981,107,12,3,5700,5806,25943905,25944008,1.35e-21,111
"1389","PGEN_.00g290440::Scaffold_14:32730787-32752148","OX365952.1",93.458,107,4,2,5608,5712,14458459,14458354,1.84e-34,156
"1390","PGEN_.00g290480::Scaffold_14:32857311-32875184","OX365945.1",85.787,197,27,1,5338,5534,5077099,5077294,4.2e-50,207
"1391","PGEN_.00g290540::Scaffold_14:32991654-33012863","OX365957.1",76.672,613,118,13,6445,7035,31031292,31031901,7.94e-83,316
"1392","PGEN_.00g290560::Scaffold_14:33051667-33061829","OX365959.1",86.193,507,70,0,1113,1619,13523970,13523464,3.44e-153,549
"1393","PGEN_.00g292190::Scaffold_14:36599703-36625373","OX365955.1",80.46,174,19,14,21911,22074,20525973,20525805,2.91e-23,119
"1394","PGEN_.00g292320::Scaffold_14:36886487-36888835","OX365945.1",76.246,341,58,16,410,733,48978498,48978832,1.55e-36,159
"1395","PGEN_.00g292930::Scaffold_14:37956607-37957806","OX365959.1",73.36,747,187,11,82,822,13042368,13041628,4.48e-69,267
"1396","PGEN_.00g292990::Scaffold_14:38096608-38105412","OX365959.1",75,952,227,11,36,983,19044411,19043467,4.05e-117,429
"1397","PGEN_.00g293060::Scaffold_14:38258147-38281425","OX365946.1",84,175,20,8,16564,16734,32242984,32242814,4.32e-36,161
"1398","PGEN_.00g293110::Scaffold_14:38469554-38477038","OX365960.1",87.156,109,11,3,1147,1255,25943903,25944008,2.35e-24,121
"1399","PGEN_.00g293570::Scaffold_14:39525229-39578377","OX365951.1",73.95,476,93,27,31449,31909,32967501,32967960,2.74e-36,163
"1400","PGEN_.00g293670::Scaffold_14:39710263-39715703","OX365957.1",79.679,187,29,9,3512,3693,16073684,16073502,3.67e-26,126
"1401","PGEN_.00g293820::Scaffold_14:39895479-39912830","OX365946.1",86.957,115,10,4,472,584,11124308,11124197,4.22e-25,124
"1402","PGEN_.00g293860::Scaffold_14:39961186-39974196","OX365946.1",86.087,115,11,4,10767,10879,11124197,11124308,1.47e-23,119
"1403","PGEN_.00g293880::Scaffold_14:40006467-40032580","OX365960.1",87.85,107,10,3,16356,16462,25944008,25943905,2.29e-24,122
"1404","PGEN_.00g293960::Scaffold_14:40325355-40327571","OX365959.1",78.298,235,51,0,1982,2216,5220213,5219979,2.45e-34,152
"1405","PGEN_.00g294070::Scaffold_14:40521505-40602304","OX365948.1",77.867,497,68,22,26325,26802,49347081,49347554,2.39e-68,270
"1406","PGEN_.00g294440::Scaffold_14:41439454-41549977","OX365959.1",81.925,426,63,11,104558,104977,40330208,40330625,1.47e-91,348
"1407","PGEN_.00g294850::Scaffold_14:42458834-42460745","OX365946.1",85.217,115,13,4,744,856,64230829,64230941,2.76e-23,115
"1408","PGEN_.00g295060::Scaffold_14:43169069-43180163","OX365961.1",76.25,320,68,4,2868,3185,9980226,9980539,5.72e-37,163
"1409","PGEN_.00g295410::Scaffold_14:43538368-43546653","OX365955.1",83.708,2492,381,8,5811,8279,34543166,34540677,0,2329
"1410","PGEN_.00g295440::Scaffold_14:43554332-43554751","OX365946.1",82.381,420,62,7,10,418,40300050,40300468,3.11e-96,355
"1411","PGEN_.00g296430::Scaffold_14:44640516-44650130","OX365962.1",88.82,161,17,1,6484,6644,12580921,12581080,4.88e-47,196
"1412","PGEN_.00g297280::Scaffold_15:426792-475195","OX365957.1",92.857,84,4,2,6028,6111,41134745,41134664,1.53e-23,121
"1413","PGEN_.00g297470::Scaffold_15:962152-971243","OX365946.1",97.5,80,1,1,1836,1915,8674665,8674743,1.02e-28,135
"1414","PGEN_.00g297530::Scaffold_15:1283523-1299207","OX365952.1",90.909,99,9,0,779,877,10534702,10534800,6.34e-28,134
"1415","PGEN_.00g297570::Scaffold_15:1398667-1414518","OX365952.1",90.909,99,9,0,14974,15072,10534800,10534702,6.41e-28,134
"1416","PGEN_.00g298870::Scaffold_15:4722459-4740222","OX365959.1",91.463,82,7,0,17139,17220,6704256,6704337,9.36e-22,113
"1417","PGEN_.00g299420::Scaffold_15:6311957-6338500","OX365960.1",85.507,138,19,1,17653,17790,9002135,9002271,1.78e-30,143
"1418","PGEN_.00g299650::Scaffold_15:6816645-6838427","OX365944.1",89.109,101,8,2,12610,12709,52266031,52265933,1.91e-24,122
"1419","PGEN_.00g300190::Scaffold_15:7693828-7694976","OX365959.1",80.139,287,53,3,1,285,9382047,9382331,2.04e-52,211
"1420","PGEN_.00g300550::Scaffold_15:8534828-8536765","OX365944.1",81.25,144,25,2,1578,1720,61163063,61163205,2.8e-23,115
"1421","PGEN_.00g300660::Scaffold_15:8679538-8704230","OX365953.1",82.192,146,20,6,3018,3159,41622542,41622685,7.78e-24,121
"1422","PGEN_.00g300670::Scaffold_15:8747800-8769748","OX365944.1",82.517,143,25,0,21448,21590,61163205,61163063,1.49e-25,126
"1423","PGEN_.00g301010::Scaffold_15:9695687-9710672","OX365945.1",83.645,214,26,2,11999,12211,36824521,36824726,9.86e-46,193
"1424","PGEN_.00g301030::Scaffold_15:9735800-9757751","OX365960.1",87.963,108,9,3,4464,4569,13498338,13498443,5.34e-25,124
"1425","PGEN_.00g301170::Scaffold_15:9956010-9978080","OX365960.1",77.075,253,44,10,17513,17757,27316772,27316526,8.93e-28,134
"1426","PGEN_.00g301180::Scaffold_15:10012095-10018421","OX365951.1",81.295,139,22,4,1266,1402,31550993,31551129,4.3e-21,110
"1427","PGEN_.00g301330::Scaffold_15:10424209-10441045","OX365947.1",80.38,158,23,8,1101,1253,5676787,5676941,8.87e-22,113
"1428","PGEN_.00g301550::Scaffold_15:11359158-11422156","OX365960.1",86.154,130,18,0,55833,55962,27232063,27232192,1.52e-29,141
"1429","PGEN_.00g301800::Scaffold_15:12041201-12043658","OX365945.1",93.333,75,5,0,1699,1773,63002971,63002897,4.61e-22,111
"1430","PGEN_.00g302360::Scaffold_15:13257078-13295825","OX365960.1",86.047,215,30,0,2596,2810,22781486,22781700,5.41e-57,231
"1431","PGEN_.00g302420::Scaffold_15:13516224-13565895","OX365945.1",81.884,138,19,4,40403,40534,853078,852941,9.42e-21,111
"1432","PGEN_.00g302740::Scaffold_15:14262032-14284148","OX365946.1",88.679,106,10,1,9863,9966,11338009,11337904,4.16e-26,128
"1433","PGEN_.00g303000::Scaffold_15:14772582-14778557","OX365955.1",80.65,4615,836,41,1400,5974,34544967,34540370,0,3522
"1434","PGEN_.00g303100::Scaffold_15:14877676-14883665","OX365955.1",80.754,4614,838,36,1,4580,34540370,34544967,0,3555
"1435","PGEN_.00g303220::Scaffold_15:15332183-15339159","OX365958.1",81.858,226,39,2,1935,2159,27764372,27764596,5.92e-45,189
"1436","PGEN_.00g303230::Scaffold_15:15341188-15401281","OX365947.1",84.848,132,20,0,59518,59649,517127,517258,2.43e-27,134
"1437","PGEN_.00g303310::Scaffold_15:15609166-15657415","OX365960.1",93.103,87,6,0,12647,12733,6769030,6768944,9.09e-26,128
"1438","PGEN_.00g303340::Scaffold_15:15675253-15696956","OX365947.1",84.314,255,31,5,14050,14303,11033696,11033450,5.03e-60,241
