"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"603","PGEN_.00g225490::Scaffold_11:2495517-2515340","CM046293.1",83.007,153,26,0,6433,6585,36184839,36184991,1.81e-29,139
"604","PGEN_.00g225950::Scaffold_11:5000572-5025416","CM046293.1",83.007,153,26,0,13611,13763,36184991,36184839,2.27e-29,139
"605","PGEN_.00g226200::Scaffold_11:5668964-5672217","CM046298.1",74.046,2096,478,43,992,3041,399701,401776,0,797
"606","PGEN_.00g226240::Scaffold_11:5802945-5845098","CM046293.1",85.841,113,16,0,29503,29615,23034325,23034437,1.4e-23,121
"607","PGEN_.00g226760::Scaffold_11:7053969-7093129","CM046293.1",85.841,113,16,0,12556,12668,23034437,23034325,1.3e-23,121
"608","PGEN_.00g226800::Scaffold_11:7227194-7230459","CM046298.1",74.3,2070,491,32,227,2273,401752,399701,0,837
"609","PGEN_.00g227510::Scaffold_11:9494784-9499439","CM046293.1",85.849,106,15,0,4550,4655,297677,297572,2.56e-22,113
"610","PGEN_.00g227620::Scaffold_11:9902690-9922290","CM046293.1",93.258,89,5,1,16321,16408,10943184,10943096,1.08e-26,130
"611","PGEN_.00g228470::Scaffold_11:11459108-11462721","CM046293.1",83.048,584,96,3,3032,3613,2192366,2192948,5.99e-147,527
"612","PGEN_.00g228900::Scaffold_11:12967827-13013627","CM046293.1",85.714,112,15,1,3777,3887,29640344,29640233,1.96e-22,117
"613","PGEN_.00g228960::Scaffold_11:13287717-13324583","CM046293.1",95.098,102,2,3,27974,28074,25699252,25699153,9.3e-35,158
"614","PGEN_.00g229190::Scaffold_11:14149273-14156627","CM046293.1",86.331,139,19,0,4591,4729,2965637,2965499,8.61e-34,152
"615","PGEN_.00g229320::Scaffold_11:14490193-14535360","CM046300.1",90,90,9,0,39707,39796,19102742,19102653,1.93e-22,117
"616","PGEN_.00g229670::Scaffold_11:15552145-15583865","CM046299.1",84.672,822,125,1,7505,8326,2488255,2487435,0,819
"617","PGEN_.00g229730::Scaffold_11:15733752-15759017","CM046293.1",76.847,203,43,3,18224,18424,7083978,7084178,5.03e-21,111
"618","PGEN_.00g230470::Scaffold_11:17901091-18017681","CM046293.1",78.761,226,41,6,6865,7086,26278014,26278236,2.29e-30,145
"619","PGEN_.00g230860::Scaffold_11:19372950-19435915","CM046301.1",76.174,298,56,11,13310,13601,70520182,70519894,4.45e-30,143
"620","PGEN_.00g231140::Scaffold_11:20122964-20155977","CM046301.1",92.701,137,8,2,23770,23904,2651374,2651238,1.77e-46,196
"621","PGEN_.00g231640::Scaffold_11:21563679-21615420","CM046293.1",87.2,125,15,1,34195,34319,37081692,37081815,1.32e-29,141
"622","PGEN_.00g233430::Scaffold_11:26762401-26771764","CM046293.1",77.003,287,60,5,53,337,22207292,22207010,6.55e-36,159
"623","PGEN_.00g233580::Scaffold_11:27099534-27108460","CM046299.1",89.815,540,55,0,1,540,2487966,2487427,0,693
"624","PGEN_.00g233600::Scaffold_11:27110571-27115204","CM046293.1",86.592,358,48,0,4271,4628,37892498,37892141,2.26e-107,396
"625","PGEN_.00g233610::Scaffold_11:27130927-27139133","CM046293.1",89.021,838,90,2,1991,2826,21873315,21872478,0,1037
"626","PGEN_.00g233770::Scaffold_11:27658467-27661179","CM046293.1",89.538,822,86,0,227,1048,21873314,21872493,0,1042
"627","PGEN_.00g233920::Scaffold_11:28000783-28021170","CM046293.1",92.593,81,6,0,8397,8477,26899026,26898946,8.73e-23,117
"628","PGEN_.00g233980::Scaffold_11:28147622-28166459","CM046293.1",82.911,158,27,0,10321,10478,39966409,39966252,1.33e-30,143
"629","PGEN_.00g234200::Scaffold_11:28525265-28549488","CM046294.1",90.435,115,7,3,22784,22897,453326,453437,3.68e-32,148
"630","PGEN_.00g234210::Scaffold_11:28556809-28586868","CM046301.1",91.791,134,7,4,8671,8801,2658055,2658187,1.25e-42,183
"631","PGEN_.00g234530::Scaffold_11:29561726-29581584","CM046293.1",85.606,132,19,0,4512,4643,35948603,35948472,1.81e-29,139
"632","PGEN_.00g234990::Scaffold_11:30669952-30693688","CM046306.1",88.776,98,9,2,2574,2669,32873218,32873315,2.83e-23,119
"633","PGEN_.00g235010::Scaffold_11:30705610-30725530","CM046301.1",91.011,89,6,2,6951,7038,24239279,24239192,2.37e-23,119
"634","PGEN_.00g235110::Scaffold_11:31010166-31086558","CM046304.1",98.925,93,0,1,23538,23630,5527825,5527916,1.15e-36,165
"635","PGEN_.00g235330::Scaffold_11:31758584-31769856","CM046293.1",90,110,11,0,5712,5821,24149486,24149377,7.95e-31,143
"636","PGEN_.00g235380::Scaffold_11:31864674-31924334","CM046302.1",91.954,174,12,2,49636,49809,40461536,40461707,4.04e-60,243
"637","PGEN_.00g235430::Scaffold_11:31998477-32058151","CM046302.1",91.954,174,12,2,9835,10008,40461707,40461536,4.04e-60,243
"638","PGEN_.00g235790::Scaffold_11:33232319-33262069","CM046293.1",89.32,103,9,2,26240,26342,17304752,17304652,5.89e-26,128
"639","PGEN_.00g236580::Scaffold_11:35739834-35756670","CM046293.1",74.122,854,206,13,15545,16391,35012206,35013051,1.41e-89,339
"640","PGEN_.00g237080::Scaffold_11:36964470-37007580","CM046294.1",90.323,93,8,1,15427,15519,14225906,14225997,1.43e-23,121
"641","PGEN_.00g237950::Scaffold_11:40032946-40036079","CM046306.1",82.576,132,15,6,1739,1867,28109780,28109654,2.23e-21,110
"642","PGEN_.00g238700::Scaffold_11:41587753-41592924","CM046293.1",78.357,499,103,5,4364,4860,9117020,9116525,5.63e-84,318
"643","PGEN_.00g238750::Scaffold_11:41927657-41941968","CM046303.1",81.915,282,45,6,5301,5579,21806804,21807082,5.83e-58,233
"644","PGEN_.00g238760::Scaffold_11:41995113-42002884","CM046293.1",79.853,407,81,1,159,565,38530508,38530913,3.97e-77,296
"645","PGEN_.00g238800::Scaffold_11:42047641-42090041","CM046293.1",88.073,109,12,1,2681,2788,21954189,21954081,8.39e-26,128
"646","PGEN_.00g238830::Scaffold_11:42199437-42199751","CM046304.1",81.004,279,51,2,34,311,40073822,40073545,9.12e-56,220
"647","PGEN_.00g238850::Scaffold_11:42201070-42212970","CM046304.1",81.588,1977,331,26,527,2491,40071836,40069881,0,1604
"648","PGEN_.00g239010::Scaffold_11:42465849-42477833","CM046304.1",81.588,1977,331,26,9493,11457,40069881,40071836,0,1604
"649","PGEN_.00g239030::Scaffold_11:42479152-42479466","CM046304.1",79.553,313,62,2,3,314,40073545,40073856,2.53e-56,222
"650","PGEN_.00g239060::Scaffold_11:42588974-42629843","CM046293.1",88.073,109,12,1,38601,38708,21954081,21954189,8.09e-26,128
"651","PGEN_.00g239100::Scaffold_11:42674530-42682286","CM046293.1",79.853,407,81,1,7191,7597,38530913,38530508,3.96e-77,296
"652","PGEN_.00g239110::Scaffold_11:42735454-42749039","CM046303.1",81.915,282,45,6,8642,8920,21807082,21806804,5.53e-58,233
"653","PGEN_.00g239170::Scaffold_11:43085515-43090695","CM046293.1",78.156,499,104,5,311,807,9116525,9117020,2.62e-82,313
"654","PGEN_.00g239610::Scaffold_11:44008586-44015368","CM046301.1",82.09,134,19,5,5509,5640,48474634,48474504,4.84e-21,110
"655","PGEN_.00g239670::Scaffold_11:44169754-44176536","CM046301.1",82.09,134,19,5,1142,1273,48474504,48474634,4.84e-21,110
"656","PGEN_.00g240130::Scaffold_11:45316287-45331566","CM046304.1",90.698,86,6,2,12867,12951,5940747,5940663,8.46e-22,113
"657","PGEN_.00g240250::Scaffold_11:45677023-45691915","CM046293.1",76.846,1395,298,23,13511,14891,16431543,16430160,0,763
"658","PGEN_.00g240270::Scaffold_11:45726432-45736314","CM046293.1",83.333,186,30,1,1448,1633,16408007,16408191,3.2e-39,171
"659","PGEN_.00g240290::Scaffold_11:45765029-45772565","CM046293.1",87.963,108,13,0,4998,5105,37473083,37473190,1.49e-26,128
"660","PGEN_.00g240430::Scaffold_11:46176013-46223711","CM046293.1",81.657,169,30,1,27610,27778,19409592,19409425,4.36e-29,139
"661","PGEN_.00g240610::Scaffold_11:46716213-46726559","CM046293.1",85.106,141,18,3,1,139,3213439,3213578,2.62e-30,141
"662","PGEN_.00g240950::Scaffold_11:47381208-47391142","CM046293.1",85.644,404,58,0,6129,6532,21978087,21977684,6.21e-116,425
"663","PGEN_.00g242000::Scaffold_11:50459621-50460223","CM046293.1",76.02,588,92,25,1,571,39256854,39257409,3.86e-67,259
"664","PGEN_.00g242660::Scaffold_12:915512-971213","CM046298.1",82.313,147,26,0,3203,3349,46582882,46582736,1.1e-25,128
"665","PGEN_.00g242750::Scaffold_12:1179324-1252062","CM046298.1",84.8,125,18,1,17587,17711,26949937,26949814,1.86e-24,124
"666","PGEN_.00g243280::Scaffold_12:2416633-2426107","CM046303.1",77.389,314,57,12,8784,9090,54117121,54116815,2.37e-40,174
"667","PGEN_.00g243500::Scaffold_12:2851803-2869803","CM046298.1",81.319,182,32,2,9570,9750,19250465,19250285,9.82e-32,147
"668","PGEN_.00g243600::Scaffold_12:3042432-3052130","CM046311.1",88.66,97,7,3,5265,5358,41989067,41988972,1.49e-22,115
"669","PGEN_.00g243670::Scaffold_12:3135163-3144299","CM046304.1",81.285,1977,321,31,3140,5089,40071836,40069882,0,1555
"670","PGEN_.00g243680::Scaffold_12:3153624-3173355","CM046298.1",81.78,236,34,7,3754,3983,3105355,3105587,1.76e-44,189
"671","PGEN_.00g244100::Scaffold_12:4344131-4397547","CM046298.1",83.491,212,21,11,48921,49124,4848360,4848565,6.19e-43,185
"672","PGEN_.00g244930::Scaffold_12:6587386-6625648","CM046298.1",84.53,181,26,2,28524,28703,25165530,25165709,7.41e-41,178
"673","PGEN_.00g245030::Scaffold_12:6959162-6969542","CM046296.1",89.011,91,8,2,1166,1255,39839057,39839146,2.06e-21,111
"674","PGEN_.00g245080::Scaffold_12:6998775-7025046","CM046298.1",85.714,154,22,0,23369,23522,13417826,13417673,1.42e-36,163
"675","PGEN_.00g245360::Scaffold_12:7920984-7951238","CM046298.1",76.125,289,56,13,1,281,5283682,5283965,2.77e-29,139
"676","PGEN_.00g245530::Scaffold_12:8249714-8263815","CM046298.1",85.821,134,19,0,5974,6107,2329557,2329690,9.95e-31,143
"677","PGEN_.00g246000::Scaffold_12:9554719-9609232","CM046298.1",86.179,123,17,0,33882,34004,9962337,9962215,2.32e-27,134
"678","PGEN_.00g246240::Scaffold_12:10383968-10392074","CM046305.1",84.426,122,12,6,1862,1980,6920393,6920510,4.48e-22,113
"679","PGEN_.00g246280::Scaffold_12:10421404-10448530","CM046298.1",85.185,108,16,0,14912,15019,11452480,11452373,5.4e-21,111
"680","PGEN_.00g246630::Scaffold_12:11091327-11116449","CM046298.1",85.185,108,16,0,12829,12936,11452373,11452480,5e-21,111
"681","PGEN_.00g246680::Scaffold_12:11145511-11163579","CM046305.1",84.426,122,12,6,7761,7879,6920510,6920393,1e-21,113
"682","PGEN_.00g246700::Scaffold_12:11239118-11281640","CM046296.1",90.11,91,7,2,16608,16697,39839149,39839060,1.82e-22,117
"683","PGEN_.00g246740::Scaffold_12:11490868-11581389","CM046294.1",89.362,94,8,2,34245,34337,26232131,26232039,3.88e-22,117
"684","PGEN_.00g247340::Scaffold_12:13084887-13117882","CM046306.1",89.011,91,9,1,13847,13937,32873309,32873220,6.57e-21,111
"685","PGEN_.00g247490::Scaffold_12:13534609-13546010","CM046298.1",78.689,183,36,3,5827,6007,41148020,41147839,1.36e-23,119
"686","PGEN_.00g248080::Scaffold_12:15180965-15187642","CM046298.1",76.547,307,69,3,1,305,14136083,14135778,1e-37,165
"687","PGEN_.00g249590::Scaffold_12:20132034-20138219","CM046298.1",82.53,166,28,1,5777,5942,24636141,24636305,1.21e-31,145
"688","PGEN_.00g251290::Scaffold_12:25838418-25941930","CM046298.1",92.5,80,6,0,62043,62122,5808029,5807950,1.6e-21,115
"689","PGEN_.00g252360::Scaffold_12:29380243-29384988","CM046298.1",76.441,399,86,8,2033,2427,37901888,37902282,3.24e-51,209
"690","PGEN_.00g254050::Scaffold_12:34761390-34789684","CM046303.1",90.741,108,4,6,8286,8387,7830720,7830613,2.59e-29,139
"691","PGEN_.00g254840::Scaffold_12:37507745-37565085","CM046309.1",90.526,95,6,3,8687,8779,2482954,2482861,5.28e-24,122
"692","PGEN_.00g254880::Scaffold_12:37643862-37703992","CM046298.1",85.401,137,19,1,39686,39822,35687507,35687642,1.53e-29,141
"693","PGEN_.00g255570::Scaffold_12:39266789-39328079","CM046298.1",85.135,148,21,1,48556,48702,42109163,42109016,2.59e-32,150
"694","PGEN_.00g256050::Scaffold_12:40868869-40869810","CM046298.1",72.445,548,139,10,19,560,17606186,17606727,1.38e-38,165
"695","PGEN_.00g256370::Scaffold_12:41430562-41446149","CM046298.1",83.453,139,23,0,9730,9868,24841343,24841481,8.57e-27,130
"696","PGEN_.00g256790::Scaffold_12:42291688-42293886","CM046306.1",84.167,120,18,1,772,890,32257420,32257301,3.34e-23,115
"697","PGEN_.00g257270::Scaffold_12:43854280-43864603","CM046298.1",86.335,161,20,2,6749,6908,7156501,7156342,2.58e-40,174
"698","PGEN_.00g257470::Scaffold_12:44336115-44348214","CM046298.1",80.247,162,32,0,3082,3243,3924591,3924430,1.11e-24,122
"699","PGEN_.00g258740::Scaffold_12:48309027-48327379","CM046298.1",86.538,104,14,0,13661,13764,14084491,14084594,2.82e-22,115
"700","PGEN_.00g259000::Scaffold_12:49015640-49027925","CM046298.1",84.577,201,27,4,4924,5122,28468855,28468657,6.56e-47,196
"701","PGEN_.00g259540::Scaffold_12:50379096-50400292","CM046294.1",74.843,318,69,10,11363,11674,396569,396257,9.01e-28,134
"702","PGEN_.00g259900::Scaffold_13:458680-470735","CM046306.1",80.488,246,46,2,13,257,36386286,36386042,3.87e-44,187
"703","PGEN_.00g260530::Scaffold_13:1832923-1844433","CM046306.1",79.923,259,50,2,11253,11510,36386042,36386299,1.03e-44,189
"704","PGEN_.00g261750::Scaffold_13:5596042-5630393","CM046306.1",81.081,148,28,0,963,1110,1467126,1466979,4.09e-23,119
"705","PGEN_.00g262300::Scaffold_13:7152785-7217466","JAMOLF010000313.1",82.639,144,22,2,14885,15025,22048,21905,1.66e-24,124
"706","PGEN_.00g262700::Scaffold_13:8056921-8073596","CM046306.1",84.722,144,21,1,5658,5801,2128849,2128991,1.18e-30,143
"707","PGEN_.00g262720::Scaffold_13:8106001-8208334","CM046306.1",83.465,127,21,0,86829,86955,21810249,21810375,1.22e-22,119
"708","PGEN_.00g263030::Scaffold_13:9199321-9232997","CM046306.1",81.849,292,51,2,2837,3127,217892,218182,6.34e-61,244
"709","PGEN_.00g263230::Scaffold_13:9838461-9860599","CM046306.1",94.505,91,3,2,17099,17187,24415629,24415539,2.02e-29,139
"710","PGEN_.00g264390::Scaffold_13:12820637-12824774","CM046306.1",96.04,101,2,1,1257,1355,24407832,24407932,2.23e-37,163
"711","PGEN_.00g264440::Scaffold_13:12876432-12897709","CM046306.1",75.188,266,52,12,3871,4131,12504939,12505195,1.18e-21,113
"712","PGEN_.00g264510::Scaffold_13:13027439-13131780","CM046306.1",82,150,24,3,82055,82202,23294702,23294554,2.67e-24,124
"713","PGEN_.00g264620::Scaffold_13:13385815-13396965","CM046306.1",82.258,186,30,3,3769,3952,8715332,8715516,2.81e-35,158
"714","PGEN_.00g264730::Scaffold_13:13722935-13732116","CM046306.1",88.235,102,12,0,3367,3468,3702900,3703001,8.43e-25,122
"715","PGEN_.00g265340::Scaffold_13:15618204-15682638","CM046306.1",76.503,549,120,9,50305,50849,35559329,35558786,1.54e-74,291
"716","PGEN_.00g265540::Scaffold_13:16182732-16222287","CM046306.1",76.321,549,121,9,13488,14032,35558786,35559329,4.39e-73,285
"717","PGEN_.00g266200::Scaffold_13:17793192-17828035","CM046306.1",87.069,116,15,0,34,149,31563540,31563655,5.33e-27,132
"718","PGEN_.00g266250::Scaffold_13:17910174-17927274","CM046306.1",80.791,177,31,3,12523,12697,31619026,31619201,2.02e-28,135
"719","PGEN_.00g266410::Scaffold_13:18162330-18172746","CM046306.1",74.413,426,105,4,1729,2152,30563108,30563531,5.6e-42,180
"720","PGEN_.00g267120::Scaffold_13:20654763-20660704","CM046302.1",78.43,1108,221,16,4809,5907,17630193,17629095,0,706
"721","PGEN_.00g268890::Scaffold_13:25450366-25469573","CM046306.1",81.046,153,27,2,13020,13171,39089402,39089251,6.35e-24,121
"722","PGEN_.00g268940::Scaffold_13:25594221-25611206","CM046301.1",89.231,130,14,0,1231,1360,28730793,28730664,9.2e-37,163
"723","PGEN_.00g269930::Scaffold_13:28221938-28299407","CM046306.1",87.195,164,19,2,63594,63756,18795434,18795596,8.97e-43,185
"724","PGEN_.00g270880::Scaffold_13:30604716-30643471","CM046301.1",91.011,89,6,2,6744,6831,24239194,24239281,4.62e-23,119
"725","PGEN_.00g271290::Scaffold_13:31928393-31939886","CM046304.1",88.889,90,9,1,8802,8890,5940747,5940658,8.22e-21,110
"726","PGEN_.00g271360::Scaffold_13:32039479-32087100","CM046304.1",89.655,87,9,0,20860,20946,5940662,5940748,9.49e-21,111
"727","PGEN_.00g271390::Scaffold_13:32328813-32365025","CM046306.1",87.85,107,13,0,11386,11492,39139509,39139403,2.58e-25,126
"728","PGEN_.00g271970::Scaffold_13:33683951-33700896","CM046306.1",87.129,101,13,0,14708,14808,5954173,5954073,2.61e-22,115
"729","PGEN_.00g273210::Scaffold_13:37009153-37018750","CM046306.1",83.854,192,30,1,8834,9024,15156940,15157131,1.43e-42,182
"730","PGEN_.00g273280::Scaffold_13:37203826-37211766","CM046306.1",96.825,126,3,1,7755,7880,32870749,32870873,5.44e-51,209
"731","PGEN_.00g273340::Scaffold_13:37361117-37429193","CM046306.1",82.028,217,39,0,9760,9976,24587115,24587331,7.88e-43,185
"732","PGEN_.00g274530::Scaffold_13:40767020-40771439","CM046300.1",86.072,639,89,0,1193,1831,49741713,49741075,0,688
"733","PGEN_.00g274540::Scaffold_13:40777891-40778643","CM046309.1",76.833,682,151,5,73,752,29932962,29932286,1.29e-102,377
"734","PGEN_.00g274550::Scaffold_13:40782534-40788847","CM046300.1",88.066,662,77,2,3420,4079,49741713,49741052,0,784
"735","PGEN_.00g274560::Scaffold_13:40794216-40800293","CM046300.1",87.169,943,113,6,5136,6077,49741076,49742011,0,1064
"736","PGEN_.00g274590::Scaffold_13:40864421-40867921","CM046302.1",91.005,1134,98,4,1,1132,17629062,17630193,0,1526
"737","PGEN_.00g275330::Scaffold_13:42937448-42950542","CM046298.1",97.619,84,2,0,7584,7667,13509495,13509412,2.57e-31,145
"738","PGEN_.00g275370::Scaffold_13:43121503-43150529","CM046306.1",82.609,138,24,0,20101,20238,25501704,25501841,2.67e-24,122
"739","PGEN_.00g275570::Scaffold_13:43980292-43982376","CM046306.1",73.665,562,126,20,66,616,36343126,36343676,3.06e-48,198
"740","PGEN_.00g275730::Scaffold_13:44315885-44346296","CM046303.1",82.895,152,24,2,6826,6977,62889780,62889631,3.6e-28,135
"741","PGEN_.00g275790::Scaffold_14:16759-31643","CM046301.1",90.11,91,7,2,9233,9322,49192132,49192043,6.37e-23,117
"742","PGEN_.00g276140::Scaffold_14:776419-819186","CM046310.1",80.242,248,38,10,21950,22193,12949779,12950019,2.98e-40,176
"743","PGEN_.00g276370::Scaffold_14:922775-990475","CM046311.1",75.758,462,80,20,33954,34396,41502156,41501708,2.16e-48,204
"744","PGEN_.00g276380::Scaffold_14:990774-999556","CM046311.1",90.196,153,12,3,5582,5731,41482065,41481913,4.68e-47,196
"745","PGEN_.00g276400::Scaffold_14:1033893-1056968","CM046311.1",80.156,257,47,4,1704,1958,41141974,41141720,2.06e-44,189
"746","PGEN_.00g277270::Scaffold_14:3213829-3239542","CM046311.1",85.321,109,16,0,22470,22578,6023369,6023261,1.42e-21,113
"747","PGEN_.00g277960::Scaffold_14:4671672-4711860","CM046311.1",72.596,1591,397,30,36949,38518,41678025,41679597,1.14e-133,486
"748","PGEN_.00g279290::Scaffold_14:7313470-7346586","CM046311.1",81.529,157,29,0,9418,9574,20136102,20136258,1.82e-26,130
"749","PGEN_.00g279500::Scaffold_14:8033649-8089950","CM046311.1",82.051,156,28,0,34251,34406,19111622,19111467,2.4e-27,134
"750","PGEN_.00g279680::Scaffold_14:8488752-8501063","CM046311.1",85.897,156,22,0,11777,11932,41837753,41837598,5.15e-38,167
"751","PGEN_.00g280040::Scaffold_14:9348362-9357904","CM046296.1",71.573,1780,420,68,2615,4342,16302082,16303827,7.77e-110,405
"752","PGEN_.00g280110::Scaffold_14:9571834-9640463","CM046311.1",82.659,346,59,1,17976,18320,34054736,34054391,5.85e-79,305
"753","PGEN_.00g281870::Scaffold_14:13598089-13642585","CM046304.1",90.11,91,7,2,19587,19676,5940752,5940663,1.91e-22,117
"754","PGEN_.00g283210::Scaffold_14:16860375-16868395","CM046311.1",82.386,176,28,2,1,173,45883497,45883322,3.38e-33,150
"755","PGEN_.00g283290::Scaffold_14:17034122-17080599","CM046311.1",82.734,139,19,5,46295,46429,16240170,16240033,5.54e-23,119
"756","PGEN_.00g283320::Scaffold_14:17159402-17202251","CM046311.1",82.584,178,31,0,21096,21273,9380315,9380138,1.08e-34,158
"757","PGEN_.00g284190::Scaffold_14:19793026-19837609","CM046311.1",84.184,196,26,3,33163,33354,43244526,43244332,5.16e-43,185
"758","PGEN_.00g284200::Scaffold_14:19849768-19896298","CM046306.1",90.588,85,6,2,39211,39294,32873309,32873226,9.27e-21,111
"759","PGEN_.00g284830::Scaffold_14:21229484-21250604","CM046309.1",76.682,223,44,8,1264,1482,29891955,29892173,9.04e-23,117
"760","PGEN_.00g287100::Scaffold_14:25635211-25639019","CM046304.1",89.583,96,7,3,1426,1519,5940756,5940662,4.5e-24,119
"761","PGEN_.00g287480::Scaffold_14:26478148-26485837","CM046311.1",84.712,399,61,0,3362,3760,31131200,31131598,2.91e-108,399
"762","PGEN_.00g287610::Scaffold_14:26753624-26765995","CM046311.1",82.659,173,28,2,1606,1777,47136332,47136503,1.45e-33,152
"763","PGEN_.00g288150::Scaffold_14:27874295-27933560","CM046311.1",81.893,243,42,2,52835,53075,41442346,41442588,1.89e-48,204
"764","PGEN_.00g288180::Scaffold_14:27948161-27959514","CM046311.1",82.639,144,23,2,7991,8133,31678845,31678703,8.06e-26,126
"765","PGEN_.00g289360::Scaffold_14:30442623-30446417","CM046307.1",84.6,1013,154,2,1,1012,14422751,14421740,0,1005
"766","PGEN_.00g289370::Scaffold_14:30462031-30466364","CM046307.1",84.159,1029,159,4,1,1027,14422751,14421725,0,994
"767","PGEN_.00g290440::Scaffold_14:32730787-32752148","CM046298.1",88.148,135,8,6,5612,5742,46047698,46047568,6.97e-34,154
"768","PGEN_.00g290450::Scaffold_14:32769882-32783169","CM046311.1",85.366,410,54,6,12871,13278,35025196,35025601,3.87e-114,420
"769","PGEN_.00g290560::Scaffold_14:33051667-33061829","CM046306.1",85.542,332,44,4,1296,1625,26903920,26903591,1.83e-91,344
"770","PGEN_.00g290610::Scaffold_14:33168702-33213754","CM046293.1",90.909,88,7,1,43553,43640,27567494,27567580,1.93e-22,117
"771","PGEN_.00g290630::Scaffold_14:33251521-33261505","CM046306.1",89.888,89,7,2,4988,5076,32873224,32873310,5.52e-22,113
"772","PGEN_.00g290930::Scaffold_14:33905176-33910152","CM046300.1",87.379,103,11,2,2703,2804,43160127,43160026,2.12e-23,117
"773","PGEN_.00g291440::Scaffold_14:34982249-34990921","CM046311.1",80,155,29,2,5213,5366,47940912,47940759,4.79e-22,113
"774","PGEN_.00g291690::Scaffold_14:35192018-35194891","CM046307.1",77.124,459,75,22,2244,2682,29714993,29715441,2.49e-60,239
"775","PGEN_.00g292890::Scaffold_14:37844042-37865028","CM046294.1",75.223,448,72,27,8889,9321,34167036,34167459,1.46e-40,176
"776","PGEN_.00g292990::Scaffold_14:38096608-38105412","CM046311.1",74.595,925,218,17,36,953,48056952,48057866,2.01e-105,390
"777","PGEN_.00g293180::Scaffold_14:38575609-38599333","CM046297.1",89.888,89,5,3,19029,19116,35318475,35318560,4.73e-21,111
"778","PGEN_.00g293930::Scaffold_14:40183378-40258774","CM046311.1",80.444,225,38,5,52166,52387,4450701,4450480,3.16e-37,167
"779","PGEN_.00g294030::Scaffold_14:40465447-40481089","CM046311.1",80.451,532,98,6,13160,13690,34195170,34195696,1.65e-108,401
"780","PGEN_.00g294950::Scaffold_14:42872556-42902067","CM046311.1",78.61,187,40,0,29186,29372,36641434,36641248,7.55e-25,124
"781","PGEN_.00g295790::Scaffold_14:43965839-43966228","CM046307.1",77.5,320,61,11,3,315,29715126,29715441,5.41e-44,182
"782","PGEN_.00g297470::Scaffold_15:962152-971243","CM046306.1",94.444,72,2,2,1836,1905,24196140,24196211,6.5e-21,110
"783","PGEN_.00g297510::Scaffold_15:1086554-1087303","CM046310.1",78.296,751,153,7,1,743,20433976,20434724,4.42e-132,475
"784","PGEN_.00g297590::Scaffold_15:1561659-1610136","CM046310.1",78.137,773,159,7,47713,48477,20434745,20433975,1.78e-132,483
"785","PGEN_.00g298680::Scaffold_15:4271822-4277319","CM046310.1",84.211,114,17,1,3091,3204,1000298,1000410,3.92e-21,110
"786","PGEN_.00g300460::Scaffold_15:8210307-8219080","CM046310.1",85.714,112,13,3,2592,2701,16363716,16363826,1.35e-22,115
"787","PGEN_.00g300780::Scaffold_15:9083239-9092009","CM046310.1",85.714,112,13,3,6051,6160,16363826,16363716,1.35e-22,115
"788","PGEN_.00g302360::Scaffold_15:13257078-13295825","CM046310.1",86.697,218,29,0,2596,2813,24186121,24186338,2.62e-60,243
"789","PGEN_.00g302450::Scaffold_15:13601122-13602666","CM046310.1",75.601,541,116,15,21,553,32771113,32771645,4.74e-65,254
"790","PGEN_.00g303120::Scaffold_15:14911047-14948949","CM046310.1",76.555,209,45,4,20295,20502,27890902,27891107,7.55e-21,111
"791","PGEN_.00g303220::Scaffold_15:15332183-15339159","CM046305.1",79.476,229,47,0,1938,2166,22526846,22526618,3.77e-37,163
"792","PGEN_.00g303420::Scaffold_15:15931201-15940322","CM046310.1",82.55,149,24,2,7549,7696,27943657,27943510,5.01e-27,130
"793","PGEN_.00g303450::Scaffold_15:15994381-16004310","CM046310.1",81.884,138,23,2,3077,3213,15483952,15483816,1.53e-22,115
"794","PGEN_.00g304200::Scaffold_15:18280789-18295119","CM046310.1",90.805,87,8,0,1110,1196,5364767,5364681,6.13e-23,117
"795","PGEN_.00g305240::Scaffold_15:20769256-20774120","CM046306.1",80.851,235,45,0,2754,2988,29578307,29578073,5.6e-44,185
"796","PGEN_.00g305470::Scaffold_15:21404969-21414899","CM046301.1",82.87,432,66,5,9500,9930,17960553,17960977,1.36e-102,381
"797","PGEN_.00g305960::Scaffold_15:22459639-22467111","CM046306.1",87.879,99,11,1,3495,3593,32873315,32873218,1.15e-22,115
"798","PGEN_.00g305980::Scaffold_15:22495986-22500046","CM046310.1",81.197,351,64,2,3686,4035,1707735,1708084,5.79e-73,281
"799","PGEN_.00g306800::Scaffold_15:24129226-24210701","CM046310.1",78.646,576,104,10,15,585,30996649,30997210,1.13e-96,364
"800","PGEN_.00g307060::Scaffold_15:25134598-25152313","CM046310.1",86.486,148,18,2,15263,15409,14371923,14371777,3.45e-36,161
"801","PGEN_.00g307120::Scaffold_15:25280306-25307584","CM046297.1",89.888,89,9,0,3162,3250,35318561,35318473,4.2e-22,115
"802","PGEN_.00g309470::Scaffold_15:31715425-31764687","CM046310.1",85.827,127,16,2,21599,21724,28465375,28465250,2.1e-27,134
"803","PGEN_.00g309760::Scaffold_15:32400158-32415414","CM046310.1",87.736,106,13,0,11670,11775,32433428,32433323,3.9e-25,124
